-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M     MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS2M
29.0,33.125,2024,92,2.83
29.0,33.75,2024,92,3.05
29.5,25.625,2024,92,3.38
29.5,26.25,2024,92,3.86
29.5,26.875,2024,92,4.19
29.5,27.5,2024,92,4.84
29.5,28.125,2024,92,4.95
29.5,28.75,2024,92,4.76
29.5,29.375,2024,92,4.99
29.5,30.0,2024,92,4.65
29.5,30.625,2024,92,4.61
29.5,31.25,2024,92,4.55
29.5,31.875,2024,92,4.16
29.5,32.5,2024,92,3.82
29.5,33.125,2024,92,5.05
29.5,33.75,2024,92,3.41
30.0,25.625,2024,92,3.26
30.0,26.25,2024,92,3.5
30.0,26.875,2024,92,4.17
30.0,27.5,2024,92,4.99
30.0,28.125,2024,92,4.8
30.0,28.75,2024,92,4.49
30.0,29.375,2024,92,4.39
30.0,30.0,2024,92,4.0
30.0,30.625,2024,92,3.73
30.0,31.25,2024,92,3.7
30.0,31.875,2024,92,3.17
30.0,32.5,2024,92,3.72
30.0,33.125,2024,92,4.49
30.0,33.75,2024,92,3.49
30.5,25.625,2024,92,3.02
30.5,26.25,2024,92,3.19
30.5,26.875,2024,92,3.79
30.5,27.5,2024,92,4.22
30.5,28.125,2024,92,4.2
30.5,28.75,2024,92,4.05
30.5,29.375,2024,92,3.91
30.5,30.0,2024,92,3.67
30.5,30.625,2024,92,3.6
30.5,31.25,2024,92,3.37
30.5,31.875,2024,92,3.04
30.5,32.5,2024,92,3.54
30.5,33.125,2024,92,3.41
30.5,33.75,2024,92,3.21
31.0,25.625,2024,92,2.43
31.0,26.25,2024,92,2.58
31.0,26.875,2024,92,2.73
31.0,27.5,2024,92,3.01
31.0,28.125,2024,92,3.2
31.0,28.75,2024,92,3.98
31.0,29.375,2024,92,4.24
31.0,30.0,2024,92,3.78
31.0,30.625,2024,92,3.79
31.0,31.25,2024,92,3.3
31.0,31.875,2024,92,3.5
31.0,32.5,2024,92,3.2
31.0,33.125,2024,92,2.8
31.0,33.75,2024,92,3.04
31.5,25.625,2024,92,2.09
31.5,26.25,2024,92,2.16
31.5,26.875,2024,92,2.4
31.5,27.5,2024,92,3.16
31.5,28.125,2024,92,4.08
31.5,28.75,2024,92,4.58
31.5,29.375,2024,92,4.83
31.5,30.0,2024,92,4.76
31.5,30.625,2024,92,4.58
31.5,31.25,2024,92,4.51
31.5,31.875,2024,92,4.8
31.5,32.5,2024,92,4.45
31.5,33.125,2024,92,3.15
31.5,33.75,2024,92,3.06
23.5,25.625,2024,93,4.18
23.5,26.25,2024,93,3.97
23.5,26.875,2024,93,4.35
23.5,27.5,2024,93,4.5
23.5,28.125,2024,93,4.48
23.5,28.75,2024,93,4.25
23.5,29.375,2024,93,4.06
23.5,30.0,2024,93,3.9
23.5,30.625,2024,93,3.75
23.5,31.25,2024,93,2.83
23.5,31.875,2024,93,2.75
23.5,32.5,2024,93,2.55
23.5,33.125,2024,93,2.69
23.5,33.75,2024,93,2.31
24.0,25.625,2024,93,3.74
24.0,26.25,2024,93,3.44
24.0,26.875,2024,93,4.11
24.0,27.5,2024,93,4.5
24.0,28.125,2024,93,4.65
24.0,28.75,2024,93,4.43
24.0,29.375,2024,93,4.21
24.0,30.0,2024,93,4.07
24.0,30.625,2024,93,3.52
24.0,31.25,2024,93,2.44
24.0,31.875,2024,93,2.49
24.0,32.5,2024,93,2.3
24.0,33.125,2024,93,2.3
24.0,33.75,2024,93,2.46
24.5,25.625,2024,93,3.32
24.5,26.25,2024,93,3.38
24.5,26.875,2024,93,3.92
24.5,27.5,2024,93,4.36
24.5,28.125,2024,93,4.61
24.5,28.75,2024,93,4.65
24.5,29.375,2024,93,4.29
24.5,30.0,2024,93,3.98
24.5,30.625,2024,93,3.41
24.5,31.25,2024,93,2.28
24.5,31.875,2024,93,2.28
24.5,32.5,2024,93,1.88
24.5,33.125,2024,93,2.18
24.5,33.75,2024,93,3.22
25.0,25.625,2024,93,3.36
25.0,26.25,2024,93,3.44
25.0,26.875,2024,93,3.73
25.0,27.5,2024,93,4.22
25.0,28.125,2024,93,4.52
25.0,28.75,2024,93,4.5
25.0,29.375,2024,93,4.31
25.0,30.0,2024,93,4.56
25.0,30.625,2024,93,3.69
25.0,31.25,2024,93,2.68
25.0,31.875,2024,93,2.22
25.0,32.5,2024,93,1.68
25.0,33.125,2024,93,2.66
25.0,33.75,2024,93,3.58
25.5,25.625,2024,93,3.28
25.5,26.25,2024,93,3.42
25.5,26.875,2024,93,3.71
25.5,27.5,2024,93,4.16
25.5,28.125,2024,93,4.47
25.5,28.75,2024,93,4.71
25.5,29.375,2024,93,4.69
25.5,30.0,2024,93,4.88
25.5,30.625,2024,93,4.1
25.5,31.25,2024,93,2.93
25.5,31.875,2024,93,2.07
25.5,32.5,2024,93,1.56
25.5,33.125,2024,93,2.63
25.5,33.75,2024,93,3.45
26.0,25.625,2024,93,3.36
26.0,26.25,2024,93,3.41
26.0,26.875,2024,93,3.7
26.0,27.5,2024,93,4.08
26.0,28.125,2024,93,4.67
26.0,28.75,2024,93,4.58
26.0,29.375,2024,93,4.44
26.0,30.0,2024,93,4.52
26.0,30.625,2024,93,4.13
26.0,31.25,2024,93,2.79
26.0,31.875,2024,93,1.91
26.0,32.5,2024,93,1.33
26.0,33.125,2024,93,2.47
26.0,33.75,2024,93,3.11
26.5,25.625,2024,93,3.39
26.5,26.25,2024,93,3.47
26.5,26.875,2024,93,3.53
26.5,27.5,2024,93,3.93
26.5,28.125,2024,93,4.27
26.5,28.75,2024,93,4.41
26.5,29.375,2024,93,4.64
26.5,30.0,2024,93,4.48
26.5,30.625,2024,93,4.17
26.5,31.25,2024,93,2.74
26.5,31.875,2024,93,2.06
26.5,32.5,2024,93,1.66
26.5,33.125,2024,93,2.41
26.5,33.75,2024,93,2.64
27.0,25.625,2024,93,3.46
27.0,26.25,2024,93,3.33
27.0,26.875,2024,93,3.28
27.0,27.5,2024,93,3.79
27.0,28.125,2024,93,4.1
27.0,28.75,2024,93,4.59
27.0,29.375,2024,93,4.58
27.0,30.0,2024,93,4.26
27.0,30.625,2024,93,4.08
27.0,31.25,2024,93,2.91
27.0,31.875,2024,93,2.42
27.0,32.5,2024,93,1.99
27.0,33.125,2024,93,2.73
27.0,33.75,2024,93,2.79
27.5,25.625,2024,93,3.26
27.5,26.25,2024,93,3.17
27.5,26.875,2024,93,3.39
27.5,27.5,2024,93,3.88
27.5,28.125,2024,93,4.4
27.5,28.75,2024,93,4.69
27.5,29.375,2024,93,4.61
27.5,30.0,2024,93,4.29
27.5,30.625,2024,93,4.25
27.5,31.25,2024,93,3.6
27.5,31.875,2024,93,2.84
27.5,32.5,2024,93,2.68
27.5,33.125,2024,93,3.16
27.5,33.75,2024,93,2.94
28.0,25.625,2024,93,2.94
28.0,26.25,2024,93,3.06
28.0,26.875,2024,93,3.31
28.0,27.5,2024,93,3.73
28.0,28.125,2024,93,4.4
28.0,28.75,2024,93,4.59
28.0,29.375,2024,93,4.65
28.0,30.0,2024,93,4.71
28.0,30.625,2024,93,4.67
28.0,31.25,2024,93,3.97
28.0,31.875,2024,93,3.31
28.0,32.5,2024,93,3.55
28.0,33.125,2024,93,4.3
28.0,33.75,2024,93,2.3
28.5,25.625,2024,93,2.57
28.5,26.25,2024,93,2.73
28.5,26.875,2024,93,2.81
28.5,27.5,2024,93,3.3
28.5,28.125,2024,93,3.94
28.5,28.75,2024,93,4.49
28.5,29.375,2024,93,4.8
28.5,30.0,2024,93,4.92
28.5,30.625,2024,93,4.75
28.5,31.25,2024,93,3.99
28.5,31.875,2024,93,3.74
28.5,32.5,2024,93,3.89
28.5,33.125,2024,93,4.57
28.5,33.75,2024,93,2.31
29.0,25.625,2024,93,2.24
29.0,26.25,2024,93,2.51
29.0,26.875,2024,93,2.5
29.0,27.5,2024,93,3.1
29.0,28.125,2024,93,3.87
29.0,28.75,2024,93,4.54
29.0,29.375,2024,93,5.17
29.0,30.0,2024,93,4.86
29.0,30.625,2024,93,4.5
29.0,31.25,2024,93,4.05
29.0,31.875,2024,93,4.43
29.0,32.5,2024,93,4.5
29.0,33.125,2024,93,3.03
29.0,33.75,2024,93,2.77
29.5,25.625,2024,93,2.32
29.5,26.25,2024,93,2.56
29.5,26.875,2024,93,2.77
29.5,27.5,2024,93,3.37
29.5,28.125,2024,93,3.87
29.5,28.75,2024,93,4.1
29.5,29.375,2024,93,4.6
29.5,30.0,2024,93,4.63
29.5,30.625,2024,93,4.61
29.5,31.25,2024,93,4.28
29.5,31.875,2024,93,3.82
29.5,32.5,2024,93,4.34
29.5,33.125,2024,93,4.03
29.5,33.75,2024,93,2.59
30.0,25.625,2024,93,2.34
30.0,26.25,2024,93,2.48
30.0,26.875,2024,93,2.99
30.0,27.5,2024,93,3.72
30.0,28.125,2024,93,3.75
30.0,28.75,2024,93,3.78
30.0,29.375,2024,93,3.99
30.0,30.0,2024,93,3.91
30.0,30.625,2024,93,3.72
30.0,31.25,2024,93,3.41
30.0,31.875,2024,93,2.86
30.0,32.5,2024,93,3.59
30.0,33.125,2024,93,3.3
30.0,33.75,2024,93,2.31
30.5,25.625,2024,93,2.2
30.5,26.25,2024,93,2.29
30.5,26.875,2024,93,2.82
30.5,27.5,2024,93,3.41
30.5,28.125,2024,93,3.56
30.5,28.75,2024,93,3.6
30.5,29.375,2024,93,3.6
30.5,30.0,2024,93,3.5
30.5,30.625,2024,93,3.5
30.5,31.25,2024,93,3.17
30.5,31.875,2024,93,2.97
30.5,32.5,2024,93,3.35
30.5,33.125,2024,93,2.67
30.5,33.75,2024,93,2.03
31.0,25.625,2024,93,1.81
31.0,26.25,2024,93,1.9
31.0,26.875,2024,93,2.22
31.0,27.5,2024,93,2.66
31.0,28.125,2024,93,2.98
31.0,28.75,2024,93,3.69
31.0,29.375,2024,93,4.16
31.0,30.0,2024,93,3.6
31.0,30.625,2024,93,3.45
31.0,31.25,2024,93,3.08
31.0,31.875,2024,93,3.5
31.0,32.5,2024,93,3.34
31.0,33.125,2024,93,2.8
31.0,33.75,2024,93,2.21
31.5,25.625,2024,93,1.55
31.5,26.25,2024,93,1.31
31.5,26.875,2024,93,1.95
31.5,27.5,2024,93,2.92
31.5,28.125,2024,93,3.86
31.5,28.75,2024,93,4.24
31.5,29.375,2024,93,4.57
31.5,30.0,2024,93,4.64
31.5,30.625,2024,93,4.43
31.5,31.25,2024,93,4.39
31.5,31.875,2024,93,4.7
31.5,32.5,2024,93,4.92
31.5,33.125,2024,93,4.07
31.5,33.75,2024,93,3.42
23.5,25.625,2024,94,2.9
23.5,26.25,2024,94,2.65
23.5,26.875,2024,94,3.04
23.5,27.5,2024,94,3.42
23.5,28.125,2024,94,3.63
23.5,28.75,2024,94,3.52
23.5,29.375,2024,94,3.34
23.5,30.0,2024,94,3.26
23.5,30.625,2024,94,2.81
23.5,31.25,2024,94,2.35
23.5,31.875,2024,94,2.42
23.5,32.5,2024,94,2.07
23.5,33.125,2024,94,2.41
23.5,33.75,2024,94,2.44
24.0,25.625,2024,94,2.79
24.0,26.25,2024,94,2.32
24.0,26.875,2024,94,2.79
24.0,27.5,2024,94,3.34
24.0,28.125,2024,94,3.66
24.0,28.75,2024,94,3.63
24.0,29.375,2024,94,3.41
24.0,30.0,2024,94,3.17
24.0,30.625,2024,94,2.47
24.0,31.25,2024,94,2.06
24.0,31.875,2024,94,2.12
24.0,32.5,2024,94,1.96
24.0,33.125,2024,94,2.11
24.0,33.75,2024,94,2.41
24.5,25.625,2024,94,2.39
24.5,26.25,2024,94,2.26
24.5,26.875,2024,94,2.58
24.5,27.5,2024,94,3.07
24.5,28.125,2024,94,3.46
24.5,28.75,2024,94,3.62
24.5,29.375,2024,94,3.13
24.5,30.0,2024,94,2.65
24.5,30.625,2024,94,2.3
24.5,31.25,2024,94,1.84
24.5,31.875,2024,94,1.74
24.5,32.5,2024,94,1.56
24.5,33.125,2024,94,1.87
24.5,33.75,2024,94,2.69
25.0,25.625,2024,94,2.24
25.0,26.25,2024,94,2.17
25.0,26.875,2024,94,2.26
25.0,27.5,2024,94,2.68
25.0,28.125,2024,94,3.07
25.0,28.75,2024,94,3.22
25.0,29.375,2024,94,2.92
25.0,30.0,2024,94,2.98
25.0,30.625,2024,94,2.59
25.0,31.25,2024,94,2.06
25.0,31.875,2024,94,1.54
25.0,32.5,2024,94,1.3
25.0,33.125,2024,94,1.94
25.0,33.75,2024,94,2.8
25.5,25.625,2024,94,1.96
25.5,26.25,2024,94,2.0
25.5,26.875,2024,94,2.06
25.5,27.5,2024,94,2.38
25.5,28.125,2024,94,2.72
25.5,28.75,2024,94,3.19
25.5,29.375,2024,94,3.24
25.5,30.0,2024,94,3.62
25.5,30.625,2024,94,3.08
25.5,31.25,2024,94,2.18
25.5,31.875,2024,94,1.54
25.5,32.5,2024,94,1.19
25.5,33.125,2024,94,2.01
25.5,33.75,2024,94,2.86
26.0,25.625,2024,94,1.86
26.0,26.25,2024,94,1.92
26.0,26.875,2024,94,2.01
26.0,27.5,2024,94,2.16
26.0,28.125,2024,94,2.49
26.0,28.75,2024,94,2.6
26.0,29.375,2024,94,2.79
26.0,30.0,2024,94,3.37
26.0,30.625,2024,94,3.19
26.0,31.25,2024,94,2.28
26.0,31.875,2024,94,1.61
26.0,32.5,2024,94,1.22
26.0,33.125,2024,94,1.94
26.0,33.75,2024,94,2.69
26.5,25.625,2024,94,1.86
26.5,26.25,2024,94,1.97
26.5,26.875,2024,94,1.96
26.5,27.5,2024,94,1.92
26.5,28.125,2024,94,2.01
26.5,28.75,2024,94,2.19
26.5,29.375,2024,94,2.93
26.5,30.0,2024,94,3.33
26.5,30.625,2024,94,3.27
26.5,31.25,2024,94,2.26
26.5,31.875,2024,94,1.8
26.5,32.5,2024,94,1.5
26.5,33.125,2024,94,1.7
26.5,33.75,2024,94,2.14
27.0,25.625,2024,94,2.03
27.0,26.25,2024,94,2.03
27.0,26.875,2024,94,1.93
27.0,27.5,2024,94,1.87
27.0,28.125,2024,94,1.88
27.0,28.75,2024,94,2.26
27.0,29.375,2024,94,3.0
27.0,30.0,2024,94,3.15
27.0,30.625,2024,94,3.11
27.0,31.25,2024,94,2.22
27.0,31.875,2024,94,2.22
27.0,32.5,2024,94,1.85
27.0,33.125,2024,94,1.87
27.0,33.75,2024,94,2.34
27.5,25.625,2024,94,2.12
27.5,26.25,2024,94,2.05
27.5,26.875,2024,94,2.19
27.5,27.5,2024,94,2.2
27.5,28.125,2024,94,2.19
27.5,28.75,2024,94,2.55
27.5,29.375,2024,94,2.9
27.5,30.0,2024,94,3.03
27.5,30.625,2024,94,3.2
27.5,31.25,2024,94,2.65
27.5,31.875,2024,94,2.43
27.5,32.5,2024,94,2.05
27.5,33.125,2024,94,2.86
27.5,33.75,2024,94,2.76
28.0,25.625,2024,94,2.07
28.0,26.25,2024,94,2.13
28.0,26.875,2024,94,2.38
28.0,27.5,2024,94,2.48
28.0,28.125,2024,94,2.51
28.0,28.75,2024,94,2.57
28.0,29.375,2024,94,2.78
28.0,30.0,2024,94,3.32
28.0,30.625,2024,94,3.59
28.0,31.25,2024,94,2.68
28.0,31.875,2024,94,2.67
28.0,32.5,2024,94,2.38
28.0,33.125,2024,94,3.8
28.0,33.75,2024,94,1.7
28.5,25.625,2024,94,1.85
28.5,26.25,2024,94,1.93
28.5,26.875,2024,94,2.04
28.5,27.5,2024,94,2.24
28.5,28.125,2024,94,2.47
28.5,28.75,2024,94,2.74
28.5,29.375,2024,94,3.04
28.5,30.0,2024,94,3.63
28.5,30.625,2024,94,3.68
28.5,31.25,2024,94,2.82
28.5,31.875,2024,94,2.74
28.5,32.5,2024,94,2.83
28.5,33.125,2024,94,3.87
28.5,33.75,2024,94,2.19
29.0,25.625,2024,94,1.64
29.0,26.25,2024,94,1.83
29.0,26.875,2024,94,1.67
29.0,27.5,2024,94,1.98
29.0,28.125,2024,94,2.52
29.0,28.75,2024,94,2.97
29.0,29.375,2024,94,3.6
29.0,30.0,2024,94,3.52
29.0,30.625,2024,94,3.51
29.0,31.25,2024,94,2.92
29.0,31.875,2024,94,3.11
29.0,32.5,2024,94,3.68
29.0,33.125,2024,94,2.67
29.0,33.75,2024,94,2.79
29.5,25.625,2024,94,1.86
29.5,26.25,2024,94,2.1
29.5,26.875,2024,94,1.99
29.5,27.5,2024,94,2.23
29.5,28.125,2024,94,2.64
29.5,28.75,2024,94,2.82
29.5,29.375,2024,94,3.13
29.5,30.0,2024,94,3.23
29.5,30.625,2024,94,3.5
29.5,31.25,2024,94,3.09
29.5,31.875,2024,94,2.76
29.5,32.5,2024,94,3.36
29.5,33.125,2024,94,3.37
29.5,33.75,2024,94,2.42
30.0,25.625,2024,94,2.08
30.0,26.25,2024,94,2.12
30.0,26.875,2024,94,2.25
30.0,27.5,2024,94,2.66
30.0,28.125,2024,94,2.72
30.0,28.75,2024,94,2.66
30.0,29.375,2024,94,2.68
30.0,30.0,2024,94,2.62
30.0,30.625,2024,94,2.6
30.0,31.25,2024,94,2.3
30.0,31.875,2024,94,2.04
30.0,32.5,2024,94,2.8
30.0,33.125,2024,94,2.98
30.0,33.75,2024,94,2.31
30.5,25.625,2024,94,2.16
30.5,26.25,2024,94,2.04
30.5,26.875,2024,94,2.27
30.5,27.5,2024,94,2.66
30.5,28.125,2024,94,2.67
30.5,28.75,2024,94,2.57
30.5,29.375,2024,94,2.48
30.5,30.0,2024,94,2.38
30.5,30.625,2024,94,2.36
30.5,31.25,2024,94,2.16
30.5,31.875,2024,94,2.17
30.5,32.5,2024,94,2.42
30.5,33.125,2024,94,1.96
30.5,33.75,2024,94,2.15
31.0,25.625,2024,94,1.73
31.0,26.25,2024,94,1.66
31.0,26.875,2024,94,1.89
31.0,27.5,2024,94,2.1
31.0,28.125,2024,94,2.18
31.0,28.75,2024,94,2.71
31.0,29.375,2024,94,3.07
31.0,30.0,2024,94,2.55
31.0,30.625,2024,94,2.43
31.0,31.25,2024,94,2.17
31.0,31.875,2024,94,2.44
31.0,32.5,2024,94,2.23
31.0,33.125,2024,94,1.89
31.0,33.75,2024,94,1.91
31.5,25.625,2024,94,1.76
31.5,26.25,2024,94,1.81
31.5,26.875,2024,94,2.14
31.5,27.5,2024,94,2.6
31.5,28.125,2024,94,3.13
31.5,28.75,2024,94,3.25
31.5,29.375,2024,94,3.42
31.5,30.0,2024,94,3.42
31.5,30.625,2024,94,3.1
31.5,31.25,2024,94,3.07
31.5,31.875,2024,94,3.34
31.5,32.5,2024,94,3.26
31.5,33.125,2024,94,2.47
31.5,33.75,2024,94,2.23
23.5,25.625,2024,95,2.69
23.5,26.25,2024,95,2.38
23.5,26.875,2024,95,2.55
23.5,27.5,2024,95,2.83
23.5,28.125,2024,95,3.11
23.5,28.75,2024,95,2.96
23.5,29.375,2024,95,2.79
23.5,30.0,2024,95,2.8
23.5,30.625,2024,95,2.32
23.5,31.25,2024,95,1.92
23.5,31.875,2024,95,2.08
23.5,32.5,2024,95,1.88
23.5,33.125,2024,95,1.95
23.5,33.75,2024,95,2.16
24.0,25.625,2024,95,2.54
24.0,26.25,2024,95,2.08
24.0,26.875,2024,95,2.33
24.0,27.5,2024,95,2.67
24.0,28.125,2024,95,3.01
24.0,28.75,2024,95,3.02
24.0,29.375,2024,95,2.81
24.0,30.0,2024,95,2.72
24.0,30.625,2024,95,2.21
24.0,31.25,2024,95,1.89
24.0,31.875,2024,95,2.0
24.0,32.5,2024,95,1.69
24.0,33.125,2024,95,1.95
24.0,33.75,2024,95,2.56
24.5,25.625,2024,95,2.33
24.5,26.25,2024,95,2.03
24.5,26.875,2024,95,2.15
24.5,27.5,2024,95,2.47
24.5,28.125,2024,95,2.85
24.5,28.75,2024,95,3.01
24.5,29.375,2024,95,2.46
24.5,30.0,2024,95,2.32
24.5,30.625,2024,95,2.2
24.5,31.25,2024,95,1.88
24.5,31.875,2024,95,1.89
24.5,32.5,2024,95,1.53
24.5,33.125,2024,95,2.16
24.5,33.75,2024,95,3.03
25.0,25.625,2024,95,2.27
25.0,26.25,2024,95,2.06
25.0,26.875,2024,95,1.99
25.0,27.5,2024,95,2.31
25.0,28.125,2024,95,2.62
25.0,28.75,2024,95,2.71
25.0,29.375,2024,95,2.39
25.0,30.0,2024,95,2.82
25.0,30.625,2024,95,2.52
25.0,31.25,2024,95,2.02
25.0,31.875,2024,95,1.84
25.0,32.5,2024,95,1.36
25.0,33.125,2024,95,2.08
25.0,33.75,2024,95,3.02
25.5,25.625,2024,95,2.25
25.5,26.25,2024,95,2.06
25.5,26.875,2024,95,2.02
25.5,27.5,2024,95,2.19
25.5,28.125,2024,95,2.49
25.5,28.75,2024,95,2.92
25.5,29.375,2024,95,2.91
25.5,30.0,2024,95,3.37
25.5,30.625,2024,95,3.06
25.5,31.25,2024,95,2.0
25.5,31.875,2024,95,1.66
25.5,32.5,2024,95,1.33
25.5,33.125,2024,95,1.72
25.5,33.75,2024,95,2.76
26.0,25.625,2024,95,2.07
26.0,26.25,2024,95,2.08
26.0,26.875,2024,95,2.14
26.0,27.5,2024,95,2.22
26.0,28.125,2024,95,2.74
26.0,28.75,2024,95,2.79
26.0,29.375,2024,95,2.75
26.0,30.0,2024,95,3.13
26.0,30.625,2024,95,3.15
26.0,31.25,2024,95,2.12
26.0,31.875,2024,95,1.73
26.0,32.5,2024,95,1.3
26.0,33.125,2024,95,1.62
26.0,33.75,2024,95,2.4
26.5,25.625,2024,95,2.13
26.5,26.25,2024,95,2.21
26.5,26.875,2024,95,2.19
26.5,27.5,2024,95,2.35
26.5,28.125,2024,95,2.52
26.5,28.75,2024,95,2.7
26.5,29.375,2024,95,3.01
26.5,30.0,2024,95,3.09
26.5,30.625,2024,95,3.18
26.5,31.25,2024,95,2.21
26.5,31.875,2024,95,2.26
26.5,32.5,2024,95,1.73
26.5,33.125,2024,95,1.82
26.5,33.75,2024,95,1.84
27.0,25.625,2024,95,2.31
27.0,26.25,2024,95,2.25
27.0,26.875,2024,95,2.24
27.0,27.5,2024,95,2.46
27.0,28.125,2024,95,2.58
27.0,28.75,2024,95,3.24
27.0,29.375,2024,95,3.12
27.0,30.0,2024,95,2.9
27.0,30.625,2024,95,2.98
27.0,31.25,2024,95,2.46
27.0,31.875,2024,95,2.8
27.0,32.5,2024,95,2.12
27.0,33.125,2024,95,1.66
27.0,33.75,2024,95,2.23
27.5,25.625,2024,95,2.27
27.5,26.25,2024,95,2.24
27.5,26.875,2024,95,2.41
27.5,27.5,2024,95,2.67
27.5,28.125,2024,95,2.93
27.5,28.75,2024,95,3.26
27.5,29.375,2024,95,3.14
27.5,30.0,2024,95,2.93
27.5,30.625,2024,95,3.17
27.5,31.25,2024,95,2.95
27.5,31.875,2024,95,2.99
27.5,32.5,2024,95,2.45
27.5,33.125,2024,95,2.13
27.5,33.75,2024,95,2.42
28.0,25.625,2024,95,2.21
28.0,26.25,2024,95,2.26
28.0,26.875,2024,95,2.41
28.0,27.5,2024,95,2.59
28.0,28.125,2024,95,2.87
28.0,28.75,2024,95,3.04
28.0,29.375,2024,95,3.16
28.0,30.0,2024,95,3.43
28.0,30.625,2024,95,3.64
28.0,31.25,2024,95,3.07
28.0,31.875,2024,95,3.06
28.0,32.5,2024,95,2.28
28.0,33.125,2024,95,3.96
28.0,33.75,2024,95,1.52
28.5,25.625,2024,95,2.17
28.5,26.25,2024,95,2.18
28.5,26.875,2024,95,2.17
28.5,27.5,2024,95,2.29
28.5,28.125,2024,95,2.6
28.5,28.75,2024,95,2.97
28.5,29.375,2024,95,3.32
28.5,30.0,2024,95,3.71
28.5,30.625,2024,95,3.61
28.5,31.25,2024,95,3.19
28.5,31.875,2024,95,3.14
28.5,32.5,2024,95,2.52
28.5,33.125,2024,95,3.83
28.5,33.75,2024,95,2.1
29.0,25.625,2024,95,1.94
29.0,26.25,2024,95,2.11
29.0,26.875,2024,95,1.88
29.0,27.5,2024,95,2.14
29.0,28.125,2024,95,2.69
29.0,28.75,2024,95,3.06
29.0,29.375,2024,95,3.64
29.0,30.0,2024,95,3.49
29.0,30.625,2024,95,3.46
29.0,31.25,2024,95,3.29
29.0,31.875,2024,95,3.22
29.0,32.5,2024,95,3.61
29.0,33.125,2024,95,2.81
29.0,33.75,2024,95,2.87
29.5,25.625,2024,95,2.15
29.5,26.25,2024,95,2.21
29.5,26.875,2024,95,2.0
29.5,27.5,2024,95,2.14
29.5,28.125,2024,95,2.71
29.5,28.75,2024,95,2.88
29.5,29.375,2024,95,3.09
29.5,30.0,2024,95,3.13
29.5,30.625,2024,95,3.47
29.5,31.25,2024,95,3.31
29.5,31.875,2024,95,2.52
29.5,32.5,2024,95,3.09
29.5,33.125,2024,95,3.89
29.5,33.75,2024,95,2.63
30.0,25.625,2024,95,2.4
30.0,26.25,2024,95,2.42
30.0,26.875,2024,95,2.44
30.0,27.5,2024,95,2.57
30.0,28.125,2024,95,2.65
30.0,28.75,2024,95,2.61
30.0,29.375,2024,95,2.6
30.0,30.0,2024,95,2.51
30.0,30.625,2024,95,2.47
30.0,31.25,2024,95,2.32
30.0,31.875,2024,95,1.83
30.0,32.5,2024,95,2.7
30.0,33.125,2024,95,2.87
30.0,33.75,2024,95,2.34
30.5,25.625,2024,95,2.73
30.5,26.25,2024,95,2.8
30.5,26.875,2024,95,3.05
30.5,27.5,2024,95,3.12
30.5,28.125,2024,95,2.88
30.5,28.75,2024,95,2.53
30.5,29.375,2024,95,2.37
30.5,30.0,2024,95,2.23
30.5,30.625,2024,95,2.18
30.5,31.25,2024,95,2.0
30.5,31.875,2024,95,1.84
30.5,32.5,2024,95,2.31
30.5,33.125,2024,95,2.17
30.5,33.75,2024,95,2.0
31.0,25.625,2024,95,2.68
31.0,26.25,2024,95,2.85
31.0,26.875,2024,95,2.98
31.0,27.5,2024,95,3.25
31.0,28.125,2024,95,2.97
31.0,28.75,2024,95,3.07
31.0,29.375,2024,95,3.11
31.0,30.0,2024,95,2.41
31.0,30.625,2024,95,2.22
31.0,31.25,2024,95,1.96
31.0,31.875,2024,95,2.06
31.0,32.5,2024,95,1.78
31.0,33.125,2024,95,1.56
31.0,33.75,2024,95,1.78
31.5,25.625,2024,95,3.08
31.5,26.25,2024,95,3.56
31.5,26.875,2024,95,4.04
31.5,27.5,2024,95,4.16
31.5,28.125,2024,95,4.16
31.5,28.75,2024,95,3.82
31.5,29.375,2024,95,3.61
31.5,30.0,2024,95,3.24
31.5,30.625,2024,95,2.8
31.5,31.25,2024,95,2.63
31.5,31.875,2024,95,2.68
31.5,32.5,2024,95,2.45
31.5,33.125,2024,95,2.03
31.5,33.75,2024,95,2.14
23.5,25.625,2024,96,4.11
23.5,26.25,2024,96,3.52
23.5,26.875,2024,96,4.01
23.5,27.5,2024,96,4.5
23.5,28.125,2024,96,4.72
23.5,28.75,2024,96,4.51
23.5,29.375,2024,96,4.42
23.5,30.0,2024,96,4.7
23.5,30.625,2024,96,4.35
23.5,31.25,2024,96,2.91
23.5,31.875,2024,96,2.36
23.5,32.5,2024,96,1.68
23.5,33.125,2024,96,2.17
23.5,33.75,2024,96,2.04
24.0,25.625,2024,96,3.79
24.0,26.25,2024,96,3.11
24.0,26.875,2024,96,3.76
24.0,27.5,2024,96,4.36
24.0,28.125,2024,96,4.7
24.0,28.75,2024,96,4.63
24.0,29.375,2024,96,4.61
24.0,30.0,2024,96,4.85
24.0,30.625,2024,96,4.47
24.0,31.25,2024,96,3.28
24.0,31.875,2024,96,2.47
