-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M_MIN     MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS2M_MIN
27.0,25.625,2023,34,0.7
27.0,26.25,2023,34,0.34
27.0,26.875,2023,34,0.14
27.0,27.5,2023,34,0.45
27.0,28.125,2023,34,0.54
27.0,28.75,2023,34,1.03
27.0,29.375,2023,34,1.32
27.0,30.0,2023,34,1.2
27.0,30.625,2023,34,1.18
27.0,31.25,2023,34,1.3
27.0,31.875,2023,34,1.62
27.0,32.5,2023,34,1.63
27.0,33.125,2023,34,1.19
27.0,33.75,2023,34,2.43
27.5,25.625,2023,34,0.44
27.5,26.25,2023,34,0.33
27.5,26.875,2023,34,0.12
27.5,27.5,2023,34,0.3
27.5,28.125,2023,34,0.27
27.5,28.75,2023,34,0.91
27.5,29.375,2023,34,1.32
27.5,30.0,2023,34,1.09
27.5,30.625,2023,34,1.11
27.5,31.25,2023,34,1.3
27.5,31.875,2023,34,1.56
27.5,32.5,2023,34,1.62
27.5,33.125,2023,34,1.27
27.5,33.75,2023,34,3.01
28.0,25.625,2023,34,0.47
28.0,26.25,2023,34,0.51
28.0,26.875,2023,34,0.49
28.0,27.5,2023,34,0.32
28.0,28.125,2023,34,0.45
28.0,28.75,2023,34,0.99
28.0,29.375,2023,34,1.14
28.0,30.0,2023,34,1.19
28.0,30.625,2023,34,1.1
28.0,31.25,2023,34,1.27
28.0,31.875,2023,34,1.46
28.0,32.5,2023,34,1.37
28.0,33.125,2023,34,1.88
28.0,33.75,2023,34,2.17
28.5,25.625,2023,34,0.93
28.5,26.25,2023,34,0.9
28.5,26.875,2023,34,0.87
28.5,27.5,2023,34,0.88
28.5,28.125,2023,34,0.85
28.5,28.75,2023,34,0.88
28.5,29.375,2023,34,1.17
28.5,30.0,2023,34,1.15
28.5,30.625,2023,34,1.07
28.5,31.25,2023,34,1.1
28.5,31.875,2023,34,1.4
28.5,32.5,2023,34,1.25
28.5,33.125,2023,34,3.7
28.5,33.75,2023,34,1.1
29.0,25.625,2023,34,1.01
29.0,26.25,2023,34,1.05
29.0,26.875,2023,34,0.99
29.0,27.5,2023,34,1.03
29.0,28.125,2023,34,1.05
29.0,28.75,2023,34,1.07
29.0,29.375,2023,34,1.32
29.0,30.0,2023,34,1.16
29.0,30.625,2023,34,0.93
29.0,31.25,2023,34,0.59
29.0,31.875,2023,34,1.11
29.0,32.5,2023,34,1.95
29.0,33.125,2023,34,2.51
29.0,33.75,2023,34,0.97
29.5,25.625,2023,34,0.93
29.5,26.25,2023,34,1.17
29.5,26.875,2023,34,0.82
29.5,27.5,2023,34,0.3
29.5,28.125,2023,34,0.95
29.5,28.75,2023,34,1.15
29.5,29.375,2023,34,1.25
29.5,30.0,2023,34,1.32
29.5,30.625,2023,34,1.18
29.5,31.25,2023,34,0.33
29.5,31.875,2023,34,0.39
29.5,32.5,2023,34,1.36
29.5,33.125,2023,34,1.3
29.5,33.75,2023,34,0.95
30.0,25.625,2023,34,0.8
30.0,26.25,2023,34,1.06
30.0,26.875,2023,34,1.1
30.0,27.5,2023,34,0.88
30.0,28.125,2023,34,0.8
30.0,28.75,2023,34,1.24
30.0,29.375,2023,34,1.34
30.0,30.0,2023,34,1.34
30.0,30.625,2023,34,1.09
30.0,31.25,2023,34,0.58
30.0,31.875,2023,34,0.6
30.0,32.5,2023,34,0.05
30.0,33.125,2023,34,0.85
30.0,33.75,2023,34,0.81
30.5,25.625,2023,34,0.83
30.5,26.25,2023,34,1.08
30.5,26.875,2023,34,1.23
30.5,27.5,2023,34,1.43
30.5,28.125,2023,34,1.35
30.5,28.75,2023,34,1.57
30.5,29.375,2023,34,1.73
30.5,30.0,2023,34,1.32
30.5,30.625,2023,34,0.98
30.5,31.25,2023,34,0.95
30.5,31.875,2023,34,1.04
30.5,32.5,2023,34,0.58
30.5,33.125,2023,34,0.57
30.5,33.75,2023,34,0.21
31.0,25.625,2023,34,1.16
31.0,26.25,2023,34,1.27
31.0,26.875,2023,34,1.44
31.0,27.5,2023,34,2.16
31.0,28.125,2023,34,2.41
31.0,28.75,2023,34,3.17
31.0,29.375,2023,34,3.41
31.0,30.0,2023,34,1.52
31.0,30.625,2023,34,1.06
31.0,31.25,2023,34,0.8
31.0,31.875,2023,34,1.28
31.0,32.5,2023,34,1.23
31.0,33.125,2023,34,1.31
31.0,33.75,2023,34,0.85
31.5,25.625,2023,34,2.39
31.5,26.25,2023,34,2.97
31.5,26.875,2023,34,3.67
31.5,27.5,2023,34,3.96
31.5,28.125,2023,34,3.96
31.5,28.75,2023,34,4.03
31.5,29.375,2023,34,3.83
31.5,30.0,2023,34,2.61
31.5,30.625,2023,34,2.1
31.5,31.25,2023,34,2.0
31.5,31.875,2023,34,2.17
31.5,32.5,2023,34,1.78
31.5,33.125,2023,34,1.61
31.5,33.75,2023,34,1.36
23.0,25.625,2023,35,0.33
23.0,26.25,2023,35,0.31
23.0,26.875,2023,35,1.05
23.0,27.5,2023,35,1.11
23.0,28.125,2023,35,1.2
23.0,28.75,2023,35,1.31
23.0,29.375,2023,35,1.3
23.0,30.0,2023,35,1.32
23.0,30.625,2023,35,1.56
23.0,31.25,2023,35,1.8
23.0,31.875,2023,35,1.71
23.0,32.5,2023,35,1.45
23.0,33.125,2023,35,1.48
23.0,33.75,2023,35,1.48
23.5,25.625,2023,35,0.19
23.5,26.25,2023,35,0.71
23.5,26.875,2023,35,1.08
23.5,27.5,2023,35,1.12
23.5,28.125,2023,35,1.22
23.5,28.75,2023,35,1.35
23.5,29.375,2023,35,1.36
23.5,30.0,2023,35,1.32
23.5,30.625,2023,35,1.49
23.5,31.25,2023,35,1.67
23.5,31.875,2023,35,1.63
23.5,32.5,2023,35,1.51
23.5,33.125,2023,35,1.5
23.5,33.75,2023,35,1.47
24.0,25.625,2023,35,0.85
24.0,26.25,2023,35,1.02
24.0,26.875,2023,35,1.05
24.0,27.5,2023,35,1.19
24.0,28.125,2023,35,1.34
24.0,28.75,2023,35,1.46
24.0,29.375,2023,35,1.53
24.0,30.0,2023,35,1.42
24.0,30.625,2023,35,1.43
24.0,31.25,2023,35,1.63
24.0,31.875,2023,35,1.63
24.0,32.5,2023,35,1.45
24.0,33.125,2023,35,1.47
24.0,33.75,2023,35,1.64
24.5,25.625,2023,35,1.15
24.5,26.25,2023,35,0.98
24.5,26.875,2023,35,0.99
24.5,27.5,2023,35,1.14
24.5,28.125,2023,35,1.25
24.5,28.75,2023,35,1.41
24.5,29.375,2023,35,1.53
24.5,30.0,2023,35,1.43
24.5,30.625,2023,35,1.39
24.5,31.25,2023,35,1.55
24.5,31.875,2023,35,1.6
24.5,32.5,2023,35,1.52
24.5,33.125,2023,35,1.54
24.5,33.75,2023,35,1.77
25.0,25.625,2023,35,0.94
25.0,26.25,2023,35,0.81
25.0,26.875,2023,35,0.85
25.0,27.5,2023,35,0.94
25.0,28.125,2023,35,1.03
25.0,28.75,2023,35,1.07
25.0,29.375,2023,35,1.3
25.0,30.0,2023,35,1.24
25.0,30.625,2023,35,1.21
25.0,31.25,2023,35,1.34
25.0,31.875,2023,35,1.45
25.0,32.5,2023,35,1.56
25.0,33.125,2023,35,1.56
25.0,33.75,2023,35,1.67
25.5,25.625,2023,35,0.74
25.5,26.25,2023,35,0.73
25.5,26.875,2023,35,0.9
25.5,27.5,2023,35,0.98
25.5,28.125,2023,35,1.05
25.5,28.75,2023,35,1.03
25.5,29.375,2023,35,1.22
25.5,30.0,2023,35,1.21
25.5,30.625,2023,35,1.13
25.5,31.25,2023,35,1.25
25.5,31.875,2023,35,1.38
25.5,32.5,2023,35,1.47
25.5,33.125,2023,35,1.53
25.5,33.75,2023,35,1.75
26.0,25.625,2023,35,0.67
26.0,26.25,2023,35,0.83
26.0,26.875,2023,35,0.97
26.0,27.5,2023,35,1.08
26.0,28.125,2023,35,1.11
26.0,28.75,2023,35,1.12
26.0,29.375,2023,35,1.29
26.0,30.0,2023,35,1.3
26.0,30.625,2023,35,1.24
26.0,31.25,2023,35,1.29
26.0,31.875,2023,35,1.35
26.0,32.5,2023,35,1.45
26.0,33.125,2023,35,1.5
26.0,33.75,2023,35,1.65
26.5,25.625,2023,35,0.62
26.5,26.25,2023,35,0.9
26.5,26.875,2023,35,1.01
26.5,27.5,2023,35,1.19
26.5,28.125,2023,35,1.17
26.5,28.75,2023,35,1.23
26.5,29.375,2023,35,1.4
26.5,30.0,2023,35,1.32
26.5,30.625,2023,35,1.3
26.5,31.25,2023,35,1.3
26.5,31.875,2023,35,1.28
26.5,32.5,2023,35,1.43
26.5,33.125,2023,35,1.54
26.5,33.75,2023,35,1.4
27.0,25.625,2023,35,0.82
27.0,26.25,2023,35,1.0
27.0,26.875,2023,35,1.15
27.0,27.5,2023,35,1.31
27.0,28.125,2023,35,1.32
27.0,28.75,2023,35,1.38
27.0,29.375,2023,35,1.45
27.0,30.0,2023,35,1.3
27.0,30.625,2023,35,1.28
27.0,31.25,2023,35,1.29
27.0,31.875,2023,35,1.22
27.0,32.5,2023,35,1.41
27.0,33.125,2023,35,1.39
27.0,33.75,2023,35,2.47
27.5,25.625,2023,35,0.95
27.5,26.25,2023,35,1.12
27.5,26.875,2023,35,1.23
27.5,27.5,2023,35,1.34
27.5,28.125,2023,35,1.44
27.5,28.75,2023,35,1.5
27.5,29.375,2023,35,1.54
27.5,30.0,2023,35,1.36
27.5,30.625,2023,35,1.36
27.5,31.25,2023,35,1.12
27.5,31.875,2023,35,1.22
27.5,32.5,2023,35,1.45
27.5,33.125,2023,35,1.39
27.5,33.75,2023,35,4.39
28.0,25.625,2023,35,1.06
28.0,26.25,2023,35,1.2
28.0,26.875,2023,35,1.37
28.0,27.5,2023,35,1.52
28.0,28.125,2023,35,1.6
28.0,28.75,2023,35,1.63
28.0,29.375,2023,35,1.69
28.0,30.0,2023,35,1.52
28.0,30.625,2023,35,1.39
28.0,31.25,2023,35,1.08
28.0,31.875,2023,35,1.21
28.0,32.5,2023,35,1.51
28.0,33.125,2023,35,1.44
28.0,33.75,2023,35,3.06
28.5,25.625,2023,35,1.27
28.5,26.25,2023,35,1.5
28.5,26.875,2023,35,1.6
28.5,27.5,2023,35,1.67
28.5,28.125,2023,35,1.68
28.5,28.75,2023,35,1.75
28.5,29.375,2023,35,1.78
28.5,30.0,2023,35,1.6
28.5,30.625,2023,35,1.34
28.5,31.25,2023,35,0.96
28.5,31.875,2023,35,1.22
28.5,32.5,2023,35,1.38
28.5,33.125,2023,35,1.5
28.5,33.75,2023,35,0.72
29.0,25.625,2023,35,1.53
29.0,26.25,2023,35,1.83
29.0,26.875,2023,35,1.86
29.0,27.5,2023,35,1.74
29.0,28.125,2023,35,1.79
29.0,28.75,2023,35,1.81
29.0,29.375,2023,35,1.81
29.0,30.0,2023,35,1.53
29.0,30.625,2023,35,1.41
29.0,31.25,2023,35,0.91
29.0,31.875,2023,35,1.25
29.0,32.5,2023,35,1.39
29.0,33.125,2023,35,0.42
29.0,33.75,2023,35,0.93
29.5,25.625,2023,35,1.83
29.5,26.25,2023,35,1.99
29.5,26.875,2023,35,1.74
29.5,27.5,2023,35,1.66
29.5,28.125,2023,35,1.74
29.5,28.75,2023,35,1.77
29.5,29.375,2023,35,1.71
29.5,30.0,2023,35,1.51
29.5,30.625,2023,35,1.47
29.5,31.25,2023,35,1.1
29.5,31.875,2023,35,1.22
29.5,32.5,2023,35,1.25
29.5,33.125,2023,35,0.37
29.5,33.75,2023,35,1.19
30.0,25.625,2023,35,1.93
30.0,26.25,2023,35,1.86
30.0,26.875,2023,35,1.57
30.0,27.5,2023,35,1.54
30.0,28.125,2023,35,1.47
30.0,28.75,2023,35,1.33
30.0,29.375,2023,35,1.29
30.0,30.0,2023,35,1.19
30.0,30.625,2023,35,1.1
30.0,31.25,2023,35,1.05
30.0,31.875,2023,35,1.01
30.0,32.5,2023,35,1.03
30.0,33.125,2023,35,1.12
30.0,33.75,2023,35,1.02
30.5,25.625,2023,35,1.8
30.5,26.25,2023,35,1.77
30.5,26.875,2023,35,1.64
30.5,27.5,2023,35,1.59
30.5,28.125,2023,35,1.47
30.5,28.75,2023,35,1.53
30.5,29.375,2023,35,1.61
30.5,30.0,2023,35,1.39
30.5,30.625,2023,35,1.28
30.5,31.25,2023,35,1.25
30.5,31.875,2023,35,1.05
30.5,32.5,2023,35,0.98
30.5,33.125,2023,35,0.85
30.5,33.75,2023,35,0.63
31.0,25.625,2023,35,1.65
31.0,26.25,2023,35,1.8
31.0,26.875,2023,35,1.92
31.0,27.5,2023,35,2.89
31.0,28.125,2023,35,3.16
31.0,28.75,2023,35,3.91
31.0,29.375,2023,35,4.15
31.0,30.0,2023,35,2.37
31.0,30.625,2023,35,1.8
31.0,31.25,2023,35,1.43
31.0,31.875,2023,35,1.65
31.0,32.5,2023,35,2.01
31.0,33.125,2023,35,2.49
31.0,33.75,2023,35,1.93
31.5,25.625,2023,35,3.15
31.5,26.25,2023,35,4.06
31.5,26.875,2023,35,4.85
31.5,27.5,2023,35,5.31
31.5,28.125,2023,35,5.62
31.5,28.75,2023,35,5.56
31.5,29.375,2023,35,5.41
31.5,30.0,2023,35,4.95
31.5,30.625,2023,35,3.91
31.5,31.25,2023,35,3.77
31.5,31.875,2023,35,4.34
31.5,32.5,2023,35,5.49
31.5,33.125,2023,35,5.46
31.5,33.75,2023,35,4.92
23.0,25.625,2023,36,1.47
23.0,26.25,2023,36,0.18
23.0,26.875,2023,36,0.52
23.0,27.5,2023,36,1.16
23.0,28.125,2023,36,1.19
23.0,28.75,2023,36,1.06
23.0,29.375,2023,36,1.19
23.0,30.0,2023,36,1.33
23.0,30.625,2023,36,1.17
23.0,31.25,2023,36,1.31
23.0,31.875,2023,36,1.42
23.0,32.5,2023,36,1.63
23.0,33.125,2023,36,1.57
23.0,33.75,2023,36,1.59
23.5,25.625,2023,36,1.44
23.5,26.25,2023,36,0.72
23.5,26.875,2023,36,0.53
23.5,27.5,2023,36,1.01
23.5,28.125,2023,36,0.68
23.5,28.75,2023,36,1.02
23.5,29.375,2023,36,1.15
23.5,30.0,2023,36,1.34
23.5,30.625,2023,36,1.24
23.5,31.25,2023,36,1.28
23.5,31.875,2023,36,1.42
23.5,32.5,2023,36,1.69
23.5,33.125,2023,36,1.51
23.5,33.75,2023,36,1.36
24.0,25.625,2023,36,1.58
24.0,26.25,2023,36,0.97
24.0,26.875,2023,36,0.06
24.0,27.5,2023,36,0.98
24.0,28.125,2023,36,0.77
24.0,28.75,2023,36,0.51
24.0,29.375,2023,36,1.19
24.0,30.0,2023,36,1.36
24.0,30.625,2023,36,1.14
24.0,31.25,2023,36,1.24
24.0,31.875,2023,36,1.48
24.0,32.5,2023,36,1.63
24.0,33.125,2023,36,1.11
24.0,33.75,2023,36,1.03
24.5,25.625,2023,36,1.37
24.5,26.25,2023,36,1.12
24.5,26.875,2023,36,0.28
24.5,27.5,2023,36,0.8
24.5,28.125,2023,36,0.97
24.5,28.75,2023,36,1.14
24.5,29.375,2023,36,1.14
24.5,30.0,2023,36,1.15
24.5,30.625,2023,36,1.11
24.5,31.25,2023,36,1.31
24.5,31.875,2023,36,1.41
24.5,32.5,2023,36,1.41
24.5,33.125,2023,36,0.96
24.5,33.75,2023,36,1.1
25.0,25.625,2023,36,1.26
25.0,26.25,2023,36,1.01
25.0,26.875,2023,36,0.13
25.0,27.5,2023,36,0.6
25.0,28.125,2023,36,0.92
25.0,28.75,2023,36,0.75
25.0,29.375,2023,36,0.94
25.0,30.0,2023,36,1.17
25.0,30.625,2023,36,1.09
25.0,31.25,2023,36,1.24
25.0,31.875,2023,36,1.26
25.0,32.5,2023,36,1.31
25.0,33.125,2023,36,1.02
25.0,33.75,2023,36,1.25
25.5,25.625,2023,36,1.15
25.5,26.25,2023,36,0.75
25.5,26.875,2023,36,0.02
25.5,27.5,2023,36,0.55
25.5,28.125,2023,36,0.75
25.5,28.75,2023,36,0.65
25.5,29.375,2023,36,1.03
25.5,30.0,2023,36,1.23
25.5,30.625,2023,36,1.07
25.5,31.25,2023,36,1.12
25.5,31.875,2023,36,1.16
25.5,32.5,2023,36,1.03
25.5,33.125,2023,36,0.94
25.5,33.75,2023,36,1.17
26.0,25.625,2023,36,0.82
26.0,26.25,2023,36,0.47
26.0,26.875,2023,36,0.27
26.0,27.5,2023,36,0.64
26.0,28.125,2023,36,0.63
26.0,28.75,2023,36,0.26
26.0,29.375,2023,36,0.56
26.0,30.0,2023,36,1.14
26.0,30.625,2023,36,0.67
26.0,31.25,2023,36,0.95
26.0,31.875,2023,36,1.01
26.0,32.5,2023,36,0.89
26.0,33.125,2023,36,1.03
26.0,33.75,2023,36,1.22
26.5,25.625,2023,36,0.38
26.5,26.25,2023,36,0.21
26.5,26.875,2023,36,0.61
26.5,27.5,2023,36,0.86
26.5,28.125,2023,36,0.79
26.5,28.75,2023,36,0.48
26.5,29.375,2023,36,0.81
26.5,30.0,2023,36,1.07
26.5,30.625,2023,36,0.99
26.5,31.25,2023,36,1.02
26.5,31.875,2023,36,0.94
26.5,32.5,2023,36,1.09
26.5,33.125,2023,36,1.18
26.5,33.75,2023,36,1.41
27.0,25.625,2023,36,0.17
27.0,26.25,2023,36,0.45
27.0,26.875,2023,36,0.87
27.0,27.5,2023,36,1.06
27.0,28.125,2023,36,0.98
27.0,28.75,2023,36,0.85
27.0,29.375,2023,36,1.17
27.0,30.0,2023,36,1.16
27.0,30.625,2023,36,1.03
27.0,31.25,2023,36,0.28
27.0,31.875,2023,36,0.81
27.0,32.5,2023,36,1.05
27.0,33.125,2023,36,0.86
27.0,33.75,2023,36,0.22
27.5,25.625,2023,36,0.49
27.5,26.25,2023,36,0.9
27.5,26.875,2023,36,1.05
27.5,27.5,2023,36,1.17
27.5,28.125,2023,36,1.16
27.5,28.75,2023,36,1.17
27.5,29.375,2023,36,1.44
27.5,30.0,2023,36,1.26
27.5,30.625,2023,36,0.83
27.5,31.25,2023,36,0.12
27.5,31.875,2023,36,0.44
27.5,32.5,2023,36,1.03
27.5,33.125,2023,36,1.29
27.5,33.75,2023,36,1.0
28.0,25.625,2023,36,0.99
28.0,26.25,2023,36,1.16
28.0,26.875,2023,36,1.31
28.0,27.5,2023,36,1.45
28.0,28.125,2023,36,1.51
28.0,28.75,2023,36,1.58
28.0,29.375,2023,36,1.82
28.0,30.0,2023,36,1.32
28.0,30.625,2023,36,0.76
28.0,31.25,2023,36,0.48
28.0,31.875,2023,36,0.37
28.0,32.5,2023,36,1.15
28.0,33.125,2023,36,1.43
28.0,33.75,2023,36,1.56
28.5,25.625,2023,36,1.29
28.5,26.25,2023,36,1.55
28.5,26.875,2023,36,1.82
28.5,27.5,2023,36,1.91
28.5,28.125,2023,36,1.89
28.5,28.75,2023,36,2.07
28.5,29.375,2023,36,2.06
28.5,30.0,2023,36,1.67
28.5,30.625,2023,36,0.95
28.5,31.25,2023,36,0.81
28.5,31.875,2023,36,0.79
28.5,32.5,2023,36,1.4
28.5,33.125,2023,36,0.36
28.5,33.75,2023,36,0.28
29.0,25.625,2023,36,1.82
29.0,26.25,2023,36,2.2
29.0,26.875,2023,36,2.53
29.0,27.5,2023,36,2.07
29.0,28.125,2023,36,2.11
29.0,28.75,2023,36,2.26
29.0,29.375,2023,36,2.32
29.0,30.0,2023,36,2.11
29.0,30.625,2023,36,1.38
29.0,31.25,2023,36,0.98
29.0,31.875,2023,36,1.12
29.0,32.5,2023,36,1.74
29.0,33.125,2023,36,0.9
29.0,33.75,2023,36,1.22
29.5,25.625,2023,36,2.23
29.5,26.25,2023,36,2.94
29.5,26.875,2023,36,2.86
29.5,27.5,2023,36,1.87
29.5,28.125,2023,36,2.16
29.5,28.75,2023,36,2.53
29.5,29.375,2023,36,2.38
29.5,30.0,2023,36,1.88
29.5,30.625,2023,36,1.47
29.5,31.25,2023,36,1.07
29.5,31.875,2023,36,1.24
29.5,32.5,2023,36,1.6
29.5,33.125,2023,36,1.22
29.5,33.75,2023,36,1.61
30.0,25.625,2023,36,2.41
30.0,26.25,2023,36,3.26
30.0,26.875,2023,36,3.09
30.0,27.5,2023,36,2.38
30.0,28.125,2023,36,1.96
30.0,28.75,2023,36,2.03
30.0,29.375,2023,36,1.91
30.0,30.0,2023,36,1.49
30.0,30.625,2023,36,1.2
30.0,31.25,2023,36,1.12
30.0,31.875,2023,36,1.16
30.0,32.5,2023,36,1.15
30.0,33.125,2023,36,1.4
30.0,33.75,2023,36,1.8
30.5,25.625,2023,36,2.95
30.5,26.25,2023,36,3.05
30.5,26.875,2023,36,2.55
30.5,27.5,2023,36,2.18
30.5,28.125,2023,36,2.05
30.5,28.75,2023,36,2.13
30.5,29.375,2023,36,2.14
30.5,30.0,2023,36,1.75
30.5,30.625,2023,36,1.52
30.5,31.25,2023,36,1.33
30.5,31.875,2023,36,1.16
30.5,32.5,2023,36,1.23
30.5,33.125,2023,36,1.23
30.5,33.75,2023,36,1.26
31.0,25.625,2023,36,3.46
31.0,26.25,2023,36,3.04
31.0,26.875,2023,36,2.94
31.0,27.5,2023,36,4.02
31.0,28.125,2023,36,4.35
31.0,28.75,2023,36,5.3
31.0,29.375,2023,36,5.85
31.0,30.0,2023,36,3.26
31.0,30.625,2023,36,2.33
31.0,31.25,2023,36,1.72
31.0,31.875,2023,36,2.19
31.0,32.5,2023,36,2.61
31.0,33.125,2023,36,2.93
31.0,33.75,2023,36,2.14
31.5,25.625,2023,36,5.29
31.5,26.25,2023,36,5.58
31.5,26.875,2023,36,6.45
31.5,27.5,2023,36,7.47
31.5,28.125,2023,36,8.25
31.5,28.75,2023,36,8.31
31.5,29.375,2023,36,8.18
31.5,30.0,2023,36,7.13
31.5,30.625,2023,36,5.69
31.5,31.25,2023,36,5.24
31.5,31.875,2023,36,5.88
31.5,32.5,2023,36,6.84
31.5,33.125,2023,36,6.34
31.5,33.75,2023,36,5.44
23.0,25.625,2023,37,2.46
23.0,26.25,2023,37,2.19
23.0,26.875,2023,37,2.29
23.0,27.5,2023,37,2.38
23.0,28.125,2023,37,2.42
23.0,28.75,2023,37,2.15
23.0,29.375,2023,37,1.84
23.0,30.0,2023,37,1.71
23.0,30.625,2023,37,1.56
23.0,31.25,2023,37,1.36
23.0,31.875,2023,37,1.4
23.0,32.5,2023,37,1.44
23.0,33.125,2023,37,1.17
23.0,33.75,2023,37,1.4
23.5,25.625,2023,37,2.55
23.5,26.25,2023,37,2.69
23.5,26.875,2023,37,2.89
23.5,27.5,2023,37,2.87
23.5,28.125,2023,37,2.99
23.5,28.75,2023,37,2.88
23.5,29.375,2023,37,2.48
23.5,30.0,2023,37,2.22
23.5,30.625,2023,37,1.76
23.5,31.25,2023,37,1.44
23.5,31.875,2023,37,1.44
23.5,32.5,2023,37,1.8
23.5,33.125,2023,37,1.23
23.5,33.75,2023,37,1.09
24.0,25.625,2023,37,1.74
24.0,26.25,2023,37,2.39
24.0,26.875,2023,37,2.92
24.0,27.5,2023,37,2.94
24.0,28.125,2023,37,2.72
24.0,28.75,2023,37,2.63
24.0,29.375,2023,37,2.95
24.0,30.0,2023,37,2.68
24.0,30.625,2023,37,1.75
24.0,31.25,2023,37,1.47
24.0,31.875,2023,37,1.53
24.0,32.5,2023,37,1.69
24.0,33.125,2023,37,1.14
24.0,33.75,2023,37,1.05
24.5,25.625,2023,37,1.41
24.5,26.25,2023,37,1.94
24.5,26.875,2023,37,2.86
24.5,27.5,2023,37,2.9
24.5,28.125,2023,37,2.71
24.5,28.75,2023,37,2.39
24.5,29.375,2023,37,2.85
24.5,30.0,2023,37,2.74
24.5,30.625,2023,37,1.62
24.5,31.25,2023,37,1.52
24.5,31.875,2023,37,1.64
24.5,32.5,2023,37,1.76
24.5,33.125,2023,37,1.15
24.5,33.75,2023,37,1.13
25.0,25.625,2023,37,1.45
25.0,26.25,2023,37,1.98
25.0,26.875,2023,37,2.68
25.0,27.5,2023,37,2.79
25.0,28.125,2023,37,2.71
25.0,28.75,2023,37,2.35
25.0,29.375,2023,37,2.47
25.0,30.0,2023,37,2.49
25.0,30.625,2023,37,1.44
25.0,31.25,2023,37,1.59
25.0,31.875,2023,37,1.69
25.0,32.5,2023,37,1.66
25.0,33.125,2023,37,1.2
25.0,33.75,2023,37,1.28
25.5,25.625,2023,37,1.65
25.5,26.25,2023,37,2.21
25.5,26.875,2023,37,2.67
25.5,27.5,2023,37,2.87
25.5,28.125,2023,37,2.82
25.5,28.75,2023,37,2.22
25.5,29.375,2023,37,2.11
25.5,30.0,2023,37,2.74
25.5,30.625,2023,37,1.61
25.5,31.25,2023,37,1.68
25.5,31.875,2023,37,1.64
25.5,32.5,2023,37,1.36
25.5,33.125,2023,37,1.21
25.5,33.75,2023,37,1.57
26.0,25.625,2023,37,1.8
26.0,26.25,2023,37,2.43
26.0,26.875,2023,37,2.84
26.0,27.5,2023,37,2.82
26.0,28.125,2023,37,2.63
26.0,28.75,2023,37,2.16
26.0,29.375,2023,37,2.34
26.0,30.0,2023,37,2.96
26.0,30.625,2023,37,2.08
26.0,31.25,2023,37,1.91
26.0,31.875,2023,37,1.47
26.0,32.5,2023,37,1.24
26.0,33.125,2023,37,1.2
26.0,33.75,2023,37,2.52
26.5,25.625,2023,37,2.23
26.5,26.25,2023,37,2.68
26.5,26.875,2023,37,2.78
26.5,27.5,2023,37,2.65
26.5,28.125,2023,37,2.62
26.5,28.75,2023,37,2.32
26.5,29.375,2023,37,2.48
26.5,30.0,2023,37,2.91
26.5,30.625,2023,37,2.5
26.5,31.25,2023,37,2.19
26.5,31.875,2023,37,1.37
26.5,32.5,2023,37,1.42
26.5,33.125,2023,37,1.27
26.5,33.75,2023,37,3.49
27.0,25.625,2023,37,2.65
27.0,26.25,2023,37,2.65
27.0,26.875,2023,37,2.73
27.0,27.5,2023,37,2.88
27.0,28.125,2023,37,2.64
27.0,28.75,2023,37,2.17
27.0,29.375,2023,37,2.64
27.0,30.0,2023,37,2.81
27.0,30.625,2023,37,2.51
27.0,31.25,2023,37,1.9
27.0,31.875,2023,37,1.68
27.0,32.5,2023,37,1.99
27.0,33.125,2023,37,1.73
27.0,33.75,2023,37,3.58
27.5,25.625,2023,37,2.61
27.5,26.25,2023,37,2.7
27.5,26.875,2023,37,2.6
27.5,27.5,2023,37,2.6
27.5,28.125,2023,37,2.38
27.5,28.75,2023,37,2.46
27.5,29.375,2023,37,2.95
27.5,30.0,2023,37,2.57
27.5,30.625,2023,37,2.21
27.5,31.25,2023,37,1.61
27.5,31.875,2023,37,1.87
27.5,32.5,2023,37,2.33
27.5,33.125,2023,37,3.37
27.5,33.75,2023,37,4.59
28.0,25.625,2023,37,2.57
28.0,26.25,2023,37,2.66
28.0,26.875,2023,37,2.53
28.0,27.5,2023,37,2.48
28.0,28.125,2023,37,2.57
28.0,28.75,2023,37,2.52
28.0,29.375,2023,37,2.69
28.0,30.0,2023,37,2.19
28.0,30.625,2023,37,1.81
28.0,31.25,2023,37,1.53
28.0,31.875,2023,37,1.69
28.0,32.5,2023,37,2.86
28.0,33.125,2023,37,3.15
28.0,33.75,2023,37,3.72
28.5,25.625,2023,37,2.48
28.5,26.25,2023,37,2.4
28.5,26.875,2023,37,2.42
28.5,27.5,2023,37,2.42
28.5,28.125,2023,37,2.41
28.5,28.75,2023,37,2.19
28.5,29.375,2023,37,2.04
28.5,30.0,2023,37,1.84
28.5,30.625,2023,37,1.57
28.5,31.25,2023,37,1.44
28.5,31.875,2023,37,1.55
28.5,32.5,2023,37,3.04
