-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M_MAX     MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS2M_MAX
29.5,30.0,2024,50,4.49
29.5,30.625,2024,50,4.27
29.5,31.25,2024,50,4.25
29.5,31.875,2024,50,4.41
29.5,32.5,2024,50,4.93
29.5,33.125,2024,50,4.86
29.5,33.75,2024,50,4.99
30.0,25.625,2024,50,3.83
30.0,26.25,2024,50,3.87
30.0,26.875,2024,50,4.07
30.0,27.5,2024,50,4.05
30.0,28.125,2024,50,4.09
30.0,28.75,2024,50,4.19
30.0,29.375,2024,50,4.53
30.0,30.0,2024,50,4.41
30.0,30.625,2024,50,4.2
30.0,31.25,2024,50,4.0
30.0,31.875,2024,50,3.97
30.0,32.5,2024,50,4.56
30.0,33.125,2024,50,4.58
30.0,33.75,2024,50,4.73
30.5,25.625,2024,50,4.37
30.5,26.25,2024,50,4.35
30.5,26.875,2024,50,4.49
30.5,27.5,2024,50,4.7
30.5,28.125,2024,50,4.78
30.5,28.75,2024,50,4.95
30.5,29.375,2024,50,4.81
30.5,30.0,2024,50,4.85
30.5,30.625,2024,50,4.6
30.5,31.25,2024,50,4.15
30.5,31.875,2024,50,4.17
30.5,32.5,2024,50,4.43
30.5,33.125,2024,50,4.78
30.5,33.75,2024,50,4.76
31.0,25.625,2024,50,4.75
31.0,26.25,2024,50,4.87
31.0,26.875,2024,50,5.0
31.0,27.5,2024,50,5.25
31.0,28.125,2024,50,5.36
31.0,28.75,2024,50,5.64
31.0,29.375,2024,50,5.83
31.0,30.0,2024,50,5.13
31.0,30.625,2024,50,4.76
31.0,31.25,2024,50,4.26
31.0,31.875,2024,50,4.74
31.0,32.5,2024,50,4.72
31.0,33.125,2024,50,5.07
31.0,33.75,2024,50,4.72
31.5,25.625,2024,50,4.93
31.5,26.25,2024,50,5.08
31.5,26.875,2024,50,5.54
31.5,27.5,2024,50,5.83
31.5,28.125,2024,50,6.5
31.5,28.75,2024,50,6.83
31.5,29.375,2024,50,7.02
31.5,30.0,2024,50,6.29
31.5,30.625,2024,50,5.7
31.5,31.25,2024,50,5.84
31.5,31.875,2024,50,5.94
31.5,32.5,2024,50,5.9
31.5,33.125,2024,50,5.81
31.5,33.75,2024,50,5.38
23.5,25.625,2024,51,4.36
23.5,26.25,2024,51,3.66
23.5,26.875,2024,51,3.84
23.5,27.5,2024,51,4.06
23.5,28.125,2024,51,4.03
23.5,28.75,2024,51,3.99
23.5,29.375,2024,51,4.22
23.5,30.0,2024,51,4.28
23.5,30.625,2024,51,4.62
23.5,31.25,2024,51,4.22
23.5,31.875,2024,51,4.37
23.5,32.5,2024,51,4.16
23.5,33.125,2024,51,3.83
23.5,33.75,2024,51,3.44
24.0,25.625,2024,51,3.89
24.0,26.25,2024,51,3.19
24.0,26.875,2024,51,3.32
24.0,27.5,2024,51,3.64
24.0,28.125,2024,51,3.94
24.0,28.75,2024,51,3.96
24.0,29.375,2024,51,4.02
24.0,30.0,2024,51,4.07
24.0,30.625,2024,51,4.36
24.0,31.25,2024,51,4.08
24.0,31.875,2024,51,4.15
24.0,32.5,2024,51,3.83
24.0,33.125,2024,51,3.7
24.0,33.75,2024,51,3.45
24.5,25.625,2024,51,3.38
24.5,26.25,2024,51,2.75
24.5,26.875,2024,51,2.96
24.5,27.5,2024,51,3.46
24.5,28.125,2024,51,3.83
24.5,28.75,2024,51,4.13
24.5,29.375,2024,51,3.93
24.5,30.0,2024,51,3.77
24.5,30.625,2024,51,4.14
24.5,31.25,2024,51,3.99
24.5,31.875,2024,51,4.02
24.5,32.5,2024,51,3.59
24.5,33.125,2024,51,3.61
24.5,33.75,2024,51,3.53
25.0,25.625,2024,51,3.05
25.0,26.25,2024,51,2.7
25.0,26.875,2024,51,2.85
25.0,27.5,2024,51,3.05
25.0,28.125,2024,51,3.49
25.0,28.75,2024,51,3.92
25.0,29.375,2024,51,3.81
25.0,30.0,2024,51,3.83
25.0,30.625,2024,51,4.04
25.0,31.25,2024,51,4.03
25.0,31.875,2024,51,4.03
25.0,32.5,2024,51,3.77
25.0,33.125,2024,51,3.5
25.0,33.75,2024,51,4.38
25.5,25.625,2024,51,2.85
25.5,26.25,2024,51,2.69
25.5,26.875,2024,51,2.77
25.5,27.5,2024,51,2.88
25.5,28.125,2024,51,3.05
25.5,28.75,2024,51,3.32
25.5,29.375,2024,51,3.62
25.5,30.0,2024,51,4.1
25.5,30.625,2024,51,3.97
25.5,31.25,2024,51,4.01
25.5,31.875,2024,51,3.68
25.5,32.5,2024,51,3.1
25.5,33.125,2024,51,3.3
25.5,33.75,2024,51,4.75
26.0,25.625,2024,51,2.67
26.0,26.25,2024,51,2.67
26.0,26.875,2024,51,2.86
26.0,27.5,2024,51,2.84
26.0,28.125,2024,51,2.99
26.0,28.75,2024,51,2.84
26.0,29.375,2024,51,3.38
26.0,30.0,2024,51,3.95
26.0,30.625,2024,51,4.04
26.0,31.25,2024,51,3.66
26.0,31.875,2024,51,3.47
26.0,32.5,2024,51,3.02
26.0,33.125,2024,51,3.7
26.0,33.75,2024,51,4.75
26.5,25.625,2024,51,2.58
26.5,26.25,2024,51,2.68
26.5,26.875,2024,51,2.87
26.5,27.5,2024,51,2.83
26.5,28.125,2024,51,2.85
26.5,28.75,2024,51,2.64
26.5,29.375,2024,51,3.22
26.5,30.0,2024,51,3.65
26.5,30.625,2024,51,4.0
26.5,31.25,2024,51,3.47
26.5,31.875,2024,51,3.28
26.5,32.5,2024,51,3.76
26.5,33.125,2024,51,4.43
26.5,33.75,2024,51,4.79
27.0,25.625,2024,51,2.7
27.0,26.25,2024,51,2.79
27.0,26.875,2024,51,2.86
27.0,27.5,2024,51,2.84
27.0,28.125,2024,51,2.59
27.0,28.75,2024,51,2.54
27.0,29.375,2024,51,2.99
27.0,30.0,2024,51,3.1
27.0,30.625,2024,51,3.59
27.0,31.25,2024,51,3.52
27.0,31.875,2024,51,3.78
27.0,32.5,2024,51,4.1
27.0,33.125,2024,51,5.03
27.0,33.75,2024,51,4.94
27.5,25.625,2024,51,2.89
27.5,26.25,2024,51,2.98
27.5,26.875,2024,51,2.94
27.5,27.5,2024,51,2.85
27.5,28.125,2024,51,2.65
27.5,28.75,2024,51,2.81
27.5,29.375,2024,51,2.64
27.5,30.0,2024,51,2.56
27.5,30.625,2024,51,3.34
27.5,31.25,2024,51,3.64
27.5,31.875,2024,51,3.81
27.5,32.5,2024,51,4.67
27.5,33.125,2024,51,5.44
27.5,33.75,2024,51,5.83
28.0,25.625,2024,51,2.68
28.0,26.25,2024,51,2.89
28.0,26.875,2024,51,3.02
28.0,27.5,2024,51,3.03
28.0,28.125,2024,51,2.96
28.0,28.75,2024,51,2.74
28.0,29.375,2024,51,2.51
28.0,30.0,2024,51,2.51
28.0,30.625,2024,51,3.21
28.0,31.25,2024,51,3.51
28.0,31.875,2024,51,3.87
28.0,32.5,2024,51,4.67
28.0,33.125,2024,51,6.1
28.0,33.75,2024,51,4.72
28.5,25.625,2024,51,2.48
28.5,26.25,2024,51,2.54
28.5,26.875,2024,51,2.54
28.5,27.5,2024,51,2.63
28.5,28.125,2024,51,2.75
28.5,28.75,2024,51,2.71
28.5,29.375,2024,51,2.47
28.5,30.0,2024,51,2.38
28.5,30.625,2024,51,2.72
28.5,31.25,2024,51,3.36
28.5,31.875,2024,51,3.41
28.5,32.5,2024,51,4.42
28.5,33.125,2024,51,6.03
28.5,33.75,2024,51,5.04
29.0,25.625,2024,51,2.54
29.0,26.25,2024,51,2.18
29.0,26.875,2024,51,1.77
29.0,27.5,2024,51,1.83
29.0,28.125,2024,51,2.11
29.0,28.75,2024,51,2.4
29.0,29.375,2024,51,2.13
29.0,30.0,2024,51,2.07
29.0,30.625,2024,51,2.09
29.0,31.25,2024,51,2.77
29.0,31.875,2024,51,3.19
29.0,32.5,2024,51,4.18
29.0,33.125,2024,51,4.86
29.0,33.75,2024,51,3.6
29.5,25.625,2024,51,2.61
29.5,26.25,2024,51,2.1
29.5,26.875,2024,51,1.75
29.5,27.5,2024,51,1.66
29.5,28.125,2024,51,1.71
29.5,28.75,2024,51,1.92
29.5,29.375,2024,51,1.93
29.5,30.0,2024,51,2.29
29.5,30.625,2024,51,2.89
29.5,31.25,2024,51,2.68
29.5,31.875,2024,51,2.81
29.5,32.5,2024,51,3.45
29.5,33.125,2024,51,4.77
29.5,33.75,2024,51,2.84
30.0,25.625,2024,51,2.5
30.0,26.25,2024,51,2.7
30.0,26.875,2024,51,2.42
30.0,27.5,2024,51,1.68
30.0,28.125,2024,51,1.51
30.0,28.75,2024,51,1.67
30.0,29.375,2024,51,2.02
30.0,30.0,2024,51,2.49
30.0,30.625,2024,51,2.33
30.0,31.25,2024,51,2.73
30.0,31.875,2024,51,2.47
30.0,32.5,2024,51,2.93
30.0,33.125,2024,51,2.82
30.0,33.75,2024,51,2.35
30.5,25.625,2024,51,2.54
30.5,26.25,2024,51,2.92
30.5,26.875,2024,51,2.89
30.5,27.5,2024,51,2.46
30.5,28.125,2024,51,2.12
30.5,28.75,2024,51,2.56
30.5,29.375,2024,51,2.55
30.5,30.0,2024,51,2.58
30.5,30.625,2024,51,2.58
30.5,31.25,2024,51,2.55
30.5,31.875,2024,51,2.44
30.5,32.5,2024,51,2.46
30.5,33.125,2024,51,2.43
30.5,33.75,2024,51,2.5
31.0,25.625,2024,51,2.72
31.0,26.25,2024,51,3.02
31.0,26.875,2024,51,3.0
31.0,27.5,2024,51,2.8
31.0,28.125,2024,51,2.99
31.0,28.75,2024,51,3.16
31.0,29.375,2024,51,3.71
31.0,30.0,2024,51,3.49
31.0,30.625,2024,51,3.58
31.0,31.25,2024,51,3.51
31.0,31.875,2024,51,4.01
31.0,32.5,2024,51,3.25
31.0,33.125,2024,51,3.4
31.0,33.75,2024,51,3.29
31.5,25.625,2024,51,3.1
31.5,26.25,2024,51,3.45
31.5,26.875,2024,51,3.56
31.5,27.5,2024,51,3.67
31.5,28.125,2024,51,3.97
31.5,28.75,2024,51,4.03
31.5,29.375,2024,51,4.58
31.5,30.0,2024,51,4.33
31.5,30.625,2024,51,4.84
31.5,31.25,2024,51,5.21
31.5,31.875,2024,51,5.21
31.5,32.5,2024,51,4.81
31.5,33.125,2024,51,4.31
31.5,33.75,2024,51,4.05
23.5,25.625,2024,52,4.5
23.5,26.25,2024,52,3.33
23.5,26.875,2024,52,3.56
23.5,27.5,2024,52,3.76
23.5,28.125,2024,52,3.94
23.5,28.75,2024,52,3.92
23.5,29.375,2024,52,4.15
23.5,30.0,2024,52,4.53
23.5,30.625,2024,52,4.28
23.5,31.25,2024,52,3.62
23.5,31.875,2024,52,3.86
23.5,32.5,2024,52,3.85
23.5,33.125,2024,52,3.8
23.5,33.75,2024,52,3.0
24.0,25.625,2024,52,4.04
24.0,26.25,2024,52,2.99
24.0,26.875,2024,52,3.19
24.0,27.5,2024,52,3.55
24.0,28.125,2024,52,3.76
24.0,28.75,2024,52,3.79
24.0,29.375,2024,52,4.14
24.0,30.0,2024,52,4.54
24.0,30.625,2024,52,4.22
24.0,31.25,2024,52,3.7
24.0,31.875,2024,52,3.72
24.0,32.5,2024,52,3.65
24.0,33.125,2024,52,3.09
24.0,33.75,2024,52,3.24
24.5,25.625,2024,52,3.86
24.5,26.25,2024,52,3.02
24.5,26.875,2024,52,3.0
24.5,27.5,2024,52,3.26
24.5,28.125,2024,52,3.58
24.5,28.75,2024,52,3.86
24.5,29.375,2024,52,4.09
24.5,30.0,2024,52,4.26
24.5,30.625,2024,52,4.03
24.5,31.25,2024,52,3.72
24.5,31.875,2024,52,3.7
24.5,32.5,2024,52,3.65
24.5,33.125,2024,52,3.06
24.5,33.75,2024,52,3.25
25.0,25.625,2024,52,3.55
25.0,26.25,2024,52,2.93
25.0,26.875,2024,52,2.84
25.0,27.5,2024,52,3.14
25.0,28.125,2024,52,3.49
25.0,28.75,2024,52,3.64
25.0,29.375,2024,52,3.54
25.0,30.0,2024,52,4.35
25.0,30.625,2024,52,4.06
25.0,31.25,2024,52,3.81
25.0,31.875,2024,52,3.55
25.0,32.5,2024,52,3.95
25.0,33.125,2024,52,2.92
25.0,33.75,2024,52,2.97
25.5,25.625,2024,52,3.31
25.5,26.25,2024,52,2.98
25.5,26.875,2024,52,2.86
25.5,27.5,2024,52,3.1
25.5,28.125,2024,52,3.23
25.5,28.75,2024,52,3.48
25.5,29.375,2024,52,3.81
25.5,30.0,2024,52,4.55
25.5,30.625,2024,52,4.24
25.5,31.25,2024,52,3.82
25.5,31.875,2024,52,3.15
25.5,32.5,2024,52,3.22
25.5,33.125,2024,52,2.67
25.5,33.75,2024,52,3.36
26.0,25.625,2024,52,3.16
26.0,26.25,2024,52,2.97
26.0,26.875,2024,52,3.02
26.0,27.5,2024,52,3.13
26.0,28.125,2024,52,3.46
26.0,28.75,2024,52,3.57
26.0,29.375,2024,52,3.82
26.0,30.0,2024,52,4.22
26.0,30.625,2024,52,4.18
26.0,31.25,2024,52,3.56
26.0,31.875,2024,52,2.96
26.0,32.5,2024,52,2.53
26.0,33.125,2024,52,2.5
26.0,33.75,2024,52,3.52
26.5,25.625,2024,52,3.1
26.5,26.25,2024,52,3.16
26.5,26.875,2024,52,3.27
26.5,27.5,2024,52,3.38
26.5,28.125,2024,52,3.44
26.5,28.75,2024,52,3.47
26.5,29.375,2024,52,4.02
26.5,30.0,2024,52,4.22
26.5,30.625,2024,52,4.09
26.5,31.25,2024,52,3.39
26.5,31.875,2024,52,3.08
26.5,32.5,2024,52,3.33
26.5,33.125,2024,52,3.52
26.5,33.75,2024,52,4.07
27.0,25.625,2024,52,3.04
27.0,26.25,2024,52,3.17
27.0,26.875,2024,52,3.27
27.0,27.5,2024,52,3.56
27.0,28.125,2024,52,3.37
27.0,28.75,2024,52,3.83
27.0,29.375,2024,52,4.34
27.0,30.0,2024,52,4.09
27.0,30.625,2024,52,3.91
27.0,31.25,2024,52,3.57
27.0,31.875,2024,52,3.48
27.0,32.5,2024,52,3.57
27.0,33.125,2024,52,3.6
27.0,33.75,2024,52,5.32
27.5,25.625,2024,52,2.89
27.5,26.25,2024,52,2.79
27.5,26.875,2024,52,3.02
27.5,27.5,2024,52,3.46
27.5,28.125,2024,52,3.58
27.5,28.75,2024,52,4.17
27.5,29.375,2024,52,4.44
27.5,30.0,2024,52,4.09
27.5,30.625,2024,52,3.97
27.5,31.25,2024,52,3.69
27.5,31.875,2024,52,3.78
27.5,32.5,2024,52,4.04
27.5,33.125,2024,52,4.26
27.5,33.75,2024,52,6.67
28.0,25.625,2024,52,2.66
28.0,26.25,2024,52,2.6
28.0,26.875,2024,52,2.68
28.0,27.5,2024,52,3.16
28.0,28.125,2024,52,3.6
28.0,28.75,2024,52,4.17
28.0,29.375,2024,52,4.32
28.0,30.0,2024,52,4.33
28.0,30.625,2024,52,4.36
28.0,31.25,2024,52,4.0
28.0,31.875,2024,52,4.4
28.0,32.5,2024,52,4.58
28.0,33.125,2024,52,6.18
28.0,33.75,2024,52,5.24
28.5,25.625,2024,52,2.55
28.5,26.25,2024,52,2.63
28.5,26.875,2024,52,2.52
28.5,27.5,2024,52,2.87
28.5,28.125,2024,52,3.28
28.5,28.75,2024,52,3.9
28.5,29.375,2024,52,4.34
28.5,30.0,2024,52,4.61
28.5,30.625,2024,52,4.46
28.5,31.25,2024,52,4.38
28.5,31.875,2024,52,4.81
28.5,32.5,2024,52,5.17
28.5,33.125,2024,52,5.55
28.5,33.75,2024,52,4.37
29.0,25.625,2024,52,2.65
29.0,26.25,2024,52,2.85
29.0,26.875,2024,52,2.71
29.0,27.5,2024,52,2.85
29.0,28.125,2024,52,3.13
29.0,28.75,2024,52,3.6
29.0,29.375,2024,52,4.18
29.0,30.0,2024,52,4.19
29.0,30.625,2024,52,4.15
29.0,31.25,2024,52,4.29
29.0,31.875,2024,52,4.99
29.0,32.5,2024,52,5.85
29.0,33.125,2024,52,5.33
29.0,33.75,2024,52,3.47
29.5,25.625,2024,52,3.38
29.5,26.25,2024,52,3.51
29.5,26.875,2024,52,3.3
29.5,27.5,2024,52,3.15
29.5,28.125,2024,52,3.26
29.5,28.75,2024,52,3.26
29.5,29.375,2024,52,3.7
29.5,30.0,2024,52,3.92
29.5,30.625,2024,52,4.02
29.5,31.25,2024,52,4.31
29.5,31.875,2024,52,4.47
29.5,32.5,2024,52,5.2
29.5,33.125,2024,52,5.78
29.5,33.75,2024,52,3.14
30.0,25.625,2024,52,3.22
30.0,26.25,2024,52,2.96
30.0,26.875,2024,52,2.73
30.0,27.5,2024,52,3.47
30.0,28.125,2024,52,3.21
30.0,28.75,2024,52,3.19
30.0,29.375,2024,52,3.32
30.0,30.0,2024,52,3.29
30.0,30.625,2024,52,3.34
30.0,31.25,2024,52,3.38
30.0,31.875,2024,52,3.31
30.0,32.5,2024,52,4.02
30.0,33.125,2024,52,4.37
30.0,33.75,2024,52,3.37
30.5,25.625,2024,52,2.7
30.5,26.25,2024,52,2.31
30.5,26.875,2024,52,2.51
30.5,27.5,2024,52,2.85
30.5,28.125,2024,52,3.28
30.5,28.75,2024,52,3.77
30.5,29.375,2024,52,3.68
30.5,30.0,2024,52,3.39
30.5,30.625,2024,52,3.61
30.5,31.25,2024,52,2.98
30.5,31.875,2024,52,3.18
30.5,32.5,2024,52,3.78
30.5,33.125,2024,52,3.38
30.5,33.75,2024,52,3.2
31.0,25.625,2024,52,2.15
31.0,26.25,2024,52,2.05
31.0,26.875,2024,52,2.33
31.0,27.5,2024,52,2.93
31.0,28.125,2024,52,3.18
31.0,28.75,2024,52,3.61
31.0,29.375,2024,52,4.35
31.0,30.0,2024,52,4.11
31.0,30.625,2024,52,3.98
31.0,31.25,2024,52,3.6
31.0,31.875,2024,52,3.78
31.0,32.5,2024,52,3.49
31.0,33.125,2024,52,3.34
31.0,33.75,2024,52,3.33
31.5,25.625,2024,52,2.9
31.5,26.25,2024,52,2.88
31.5,26.875,2024,52,2.97
31.5,27.5,2024,52,2.77
31.5,28.125,2024,52,3.4
31.5,28.75,2024,52,3.87
31.5,29.375,2024,52,4.27
31.5,30.0,2024,52,4.08
31.5,30.625,2024,52,4.26
31.5,31.25,2024,52,4.19
31.5,31.875,2024,52,3.59
31.5,32.5,2024,52,3.65
31.5,33.125,2024,52,3.45
31.5,33.75,2024,52,3.5
23.5,25.625,2024,53,3.52
23.5,26.25,2024,53,2.67
23.5,26.875,2024,53,3.02
23.5,27.5,2024,53,3.69
23.5,28.125,2024,53,3.78
23.5,28.75,2024,53,3.86
23.5,29.375,2024,53,4.48
23.5,30.0,2024,53,4.49
23.5,30.625,2024,53,4.59
23.5,31.25,2024,53,4.67
23.5,31.875,2024,53,4.94
23.5,32.5,2024,53,4.97
23.5,33.125,2024,53,5.83
23.5,33.75,2024,53,3.6
24.0,25.625,2024,53,3.64
24.0,26.25,2024,53,2.59
24.0,26.875,2024,53,2.7
24.0,27.5,2024,53,3.24
24.0,28.125,2024,53,3.59
24.0,28.75,2024,53,3.9
24.0,29.375,2024,53,4.35
24.0,30.0,2024,53,4.45
24.0,30.625,2024,53,4.23
24.0,31.25,2024,53,4.61
24.0,31.875,2024,53,4.62
24.0,32.5,2024,53,4.48
24.0,33.125,2024,53,4.67
24.0,33.75,2024,53,3.06
24.5,25.625,2024,53,3.7
24.5,26.25,2024,53,3.25
24.5,26.875,2024,53,2.87
24.5,27.5,2024,53,3.16
24.5,28.125,2024,53,3.29
24.5,28.75,2024,53,3.82
24.5,29.375,2024,53,4.09
24.5,30.0,2024,53,4.07
24.5,30.625,2024,53,4.07
24.5,31.25,2024,53,4.77
24.5,31.875,2024,53,4.4
24.5,32.5,2024,53,4.23
24.5,33.125,2024,53,3.08
24.5,33.75,2024,53,3.55
25.0,25.625,2024,53,3.74
25.0,26.25,2024,53,3.53
25.0,26.875,2024,53,3.2
25.0,27.5,2024,53,3.12
25.0,28.125,2024,53,3.19
25.0,28.75,2024,53,3.22
25.0,29.375,2024,53,3.66
25.0,30.0,2024,53,4.6
25.0,30.625,2024,53,4.52
25.0,31.25,2024,53,4.89
25.0,31.875,2024,53,3.87
25.0,32.5,2024,53,4.06
25.0,33.125,2024,53,3.13
25.0,33.75,2024,53,4.27
25.5,25.625,2024,53,4.3
25.5,26.25,2024,53,3.94
25.5,26.875,2024,53,3.48
25.5,27.5,2024,53,3.1
25.5,28.125,2024,53,3.14
25.5,28.75,2024,53,3.43
25.5,29.375,2024,53,4.35
25.5,30.0,2024,53,4.81
25.5,30.625,2024,53,4.77
25.5,31.25,2024,53,4.28
25.5,31.875,2024,53,3.8
25.5,32.5,2024,53,3.73
25.5,33.125,2024,53,3.13
25.5,33.75,2024,53,4.25
26.0,25.625,2024,53,4.15
26.0,26.25,2024,53,3.8
26.0,26.875,2024,53,3.45
26.0,27.5,2024,53,3.06
26.0,28.125,2024,53,3.53
26.0,28.75,2024,53,3.6
26.0,29.375,2024,53,3.89
26.0,30.0,2024,53,4.42
26.0,30.625,2024,53,4.49
26.0,31.25,2024,53,3.81
26.0,31.875,2024,53,3.74
26.0,32.5,2024,53,3.46
26.0,33.125,2024,53,3.31
26.0,33.75,2024,53,3.54
26.5,25.625,2024,53,3.53
26.5,26.25,2024,53,3.36
26.5,26.875,2024,53,3.04
26.5,27.5,2024,53,3.0
26.5,28.125,2024,53,3.38
26.5,28.75,2024,53,3.59
26.5,29.375,2024,53,4.0
26.5,30.0,2024,53,4.28
26.5,30.625,2024,53,4.29
26.5,31.25,2024,53,3.7
26.5,31.875,2024,53,3.55
26.5,32.5,2024,53,3.69
26.5,33.125,2024,53,3.54
26.5,33.75,2024,53,4.35
27.0,25.625,2024,53,3.5
27.0,26.25,2024,53,3.34
27.0,26.875,2024,53,3.03
27.0,27.5,2024,53,3.02
27.0,28.125,2024,53,3.14
27.0,28.75,2024,53,4.46
27.0,29.375,2024,53,4.27
27.0,30.0,2024,53,4.01
27.0,30.625,2024,53,3.98
27.0,31.25,2024,53,3.78
27.0,31.875,2024,53,3.51
27.0,32.5,2024,53,3.57
27.0,33.125,2024,53,3.8
27.0,33.75,2024,53,5.99
27.5,25.625,2024,53,3.78
27.5,26.25,2024,53,3.56
27.5,26.875,2024,53,3.37
27.5,27.5,2024,53,3.37
27.5,28.125,2024,53,3.77
27.5,28.75,2024,53,4.37
27.5,29.375,2024,53,4.33
27.5,30.0,2024,53,3.86
27.5,30.625,2024,53,3.92
27.5,31.25,2024,53,3.9
27.5,31.875,2024,53,3.52
27.5,32.5,2024,53,3.93
27.5,33.125,2024,53,4.59
27.5,33.75,2024,53,7.21
28.0,25.625,2024,53,3.93
28.0,26.25,2024,53,3.83
28.0,26.875,2024,53,3.72
28.0,27.5,2024,53,3.66
28.0,28.125,2024,53,4.0
28.0,28.75,2024,53,4.14
28.0,29.375,2024,53,4.22
28.0,30.0,2024,53,4.22
28.0,30.625,2024,53,4.11
28.0,31.25,2024,53,4.25
28.0,31.875,2024,53,3.9
28.0,32.5,2024,53,4.54
28.0,33.125,2024,53,7.21
28.0,33.75,2024,53,5.91
28.5,25.625,2024,53,4.19
28.5,26.25,2024,53,4.04
28.5,26.875,2024,53,3.78
28.5,27.5,2024,53,3.7
28.5,28.125,2024,53,3.95
28.5,28.75,2024,53,4.03
28.5,29.375,2024,53,4.23
28.5,30.0,2024,53,4.44
28.5,30.625,2024,53,4.25
28.5,31.25,2024,53,4.47
28.5,31.875,2024,53,4.46
28.5,32.5,2024,53,5.16
28.5,33.125,2024,53,7.23
28.5,33.75,2024,53,5.76
29.0,25.625,2024,53,4.12
29.0,26.25,2024,53,4.04
29.0,26.875,2024,53,3.72
29.0,27.5,2024,53,3.68
29.0,28.125,2024,53,4.05
29.0,28.75,2024,53,4.28
29.0,29.375,2024,53,4.57
29.0,30.0,2024,53,4.4
29.0,30.625,2024,53,4.08
29.0,31.25,2024,53,4.24
29.0,31.875,2024,53,4.99
29.0,32.5,2024,53,5.96
29.0,33.125,2024,53,5.31
29.0,33.75,2024,53,3.09
29.5,25.625,2024,53,4.3
29.5,26.25,2024,53,4.08
29.5,26.875,2024,53,3.88
29.5,27.5,2024,53,4.66
29.5,28.125,2024,53,4.36
29.5,28.75,2024,53,4.48
29.5,29.375,2024,53,4.6
29.5,30.0,2024,53,4.31
29.5,30.625,2024,53,4.3
29.5,31.25,2024,53,4.63
29.5,31.875,2024,53,4.77
29.5,32.5,2024,53,5.15
29.5,33.125,2024,53,6.37
29.5,33.75,2024,53,3.96
30.0,25.625,2024,53,4.17
30.0,26.25,2024,53,3.96
30.0,26.875,2024,53,4.52
30.0,27.5,2024,53,4.94
30.0,28.125,2024,53,4.41
30.0,28.75,2024,53,4.18
30.0,29.375,2024,53,4.0
30.0,30.0,2024,53,3.75
30.0,30.625,2024,53,3.67
30.0,31.25,2024,53,3.94
30.0,31.875,2024,53,3.72
30.0,32.5,2024,53,4.37
30.0,33.125,2024,53,4.71
30.0,33.75,2024,53,3.84
30.5,25.625,2024,53,3.54
30.5,26.25,2024,53,3.7
30.5,26.875,2024,53,3.94
30.5,27.5,2024,53,4.1
30.5,28.125,2024,53,4.53
30.5,28.75,2024,53,4.62
30.5,29.375,2024,53,4.15
30.5,30.0,2024,53,3.61
30.5,30.625,2024,53,3.63
30.5,31.25,2024,53,3.46
30.5,31.875,2024,53,3.85
30.5,32.5,2024,53,4.34
30.5,33.125,2024,53,4.01
30.5,33.75,2024,53,3.96
31.0,25.625,2024,53,3.22
31.0,26.25,2024,53,3.15
31.0,26.875,2024,53,3.75
31.0,27.5,2024,53,4.24
31.0,28.125,2024,53,4.3
31.0,28.75,2024,53,4.59
31.0,29.375,2024,53,5.08
31.0,30.0,2024,53,4.45
31.0,30.625,2024,53,4.24
31.0,31.25,2024,53,3.99
31.0,31.875,2024,53,4.34
31.0,32.5,2024,53,4.1
31.0,33.125,2024,53,3.94
31.0,33.75,2024,53,4.01
31.5,25.625,2024,53,3.28
31.5,26.25,2024,53,3.7
31.5,26.875,2024,53,4.07
31.5,27.5,2024,53,3.85
31.5,28.125,2024,53,4.78
31.5,28.75,2024,53,5.0
31.5,29.375,2024,53,5.11
31.5,30.0,2024,53,4.52
31.5,30.625,2024,53,4.63
31.5,31.25,2024,53,4.82
31.5,31.875,2024,53,4.53
31.5,32.5,2024,53,4.83
31.5,33.125,2024,53,4.48
31.5,33.75,2024,53,4.19
23.5,25.625,2024,54,5.81
23.5,26.25,2024,54,5.92
23.5,26.875,2024,54,4.56
23.5,27.5,2024,54,3.87
23.5,28.125,2024,54,3.68
23.5,28.75,2024,54,4.54
23.5,29.375,2024,54,5.46
23.5,30.0,2024,54,5.9
23.5,30.625,2024,54,6.36
23.5,31.25,2024,54,6.82
23.5,31.875,2024,54,6.76
23.5,32.5,2024,54,5.63
23.5,33.125,2024,54,4.91
23.5,33.75,2024,54,5.85
24.0,25.625,2024,54,5.97
24.0,26.25,2024,54,5.07
24.0,26.875,2024,54,4.19
24.0,27.5,2024,54,3.72
24.0,28.125,2024,54,3.51
24.0,28.75,2024,54,3.73
24.0,29.375,2024,54,4.7
24.0,30.0,2024,54,4.97
24.0,30.625,2024,54,5.39
24.0,31.25,2024,54,6.17
24.0,31.875,2024,54,6.33
24.0,32.5,2024,54,4.75
24.0,33.125,2024,54,4.7
24.0,33.75,2024,54,5.07
24.5,25.625,2024,54,4.63
24.5,26.25,2024,54,3.81
24.5,26.875,2024,54,3.87
24.5,27.5,2024,54,3.65
24.5,28.125,2024,54,3.48
