-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M_MIN     MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS2M_MIN
28.5,33.75,2024,110,1.17
29.0,25.625,2024,110,0.09
29.0,26.25,2024,110,0.38
29.0,26.875,2024,110,0.87
29.0,27.5,2024,110,0.64
29.0,28.125,2024,110,1.08
29.0,28.75,2024,110,1.24
29.0,29.375,2024,110,1.28
29.0,30.0,2024,110,1.44
29.0,30.625,2024,110,1.61
29.0,31.25,2024,110,1.3
29.0,31.875,2024,110,1.3
29.0,32.5,2024,110,2.48
29.0,33.125,2024,110,2.92
29.0,33.75,2024,110,1.29
29.5,25.625,2024,110,0.84
29.5,26.25,2024,110,0.26
29.5,26.875,2024,110,0.67
29.5,27.5,2024,110,0.55
29.5,28.125,2024,110,0.92
29.5,28.75,2024,110,1.0
29.5,29.375,2024,110,1.25
29.5,30.0,2024,110,1.34
29.5,30.625,2024,110,1.54
29.5,31.25,2024,110,1.56
29.5,31.875,2024,110,1.19
29.5,32.5,2024,110,2.17
29.5,33.125,2024,110,3.1
29.5,33.75,2024,110,1.25
30.0,25.625,2024,110,0.73
30.0,26.25,2024,110,0.4
30.0,26.875,2024,110,0.42
30.0,27.5,2024,110,0.33
30.0,28.125,2024,110,0.72
30.0,28.75,2024,110,0.75
30.0,29.375,2024,110,0.85
30.0,30.0,2024,110,0.9
30.0,30.625,2024,110,1.03
30.0,31.25,2024,110,0.9
30.0,31.875,2024,110,0.82
30.0,32.5,2024,110,1.16
30.0,33.125,2024,110,2.06
30.0,33.75,2024,110,0.7
30.5,25.625,2024,110,0.7
30.5,26.25,2024,110,0.36
30.5,26.875,2024,110,0.74
30.5,27.5,2024,110,0.32
30.5,28.125,2024,110,0.9
30.5,28.75,2024,110,0.77
30.5,29.375,2024,110,0.81
30.5,30.0,2024,110,0.75
30.5,30.625,2024,110,0.71
30.5,31.25,2024,110,0.61
30.5,31.875,2024,110,0.6
30.5,32.5,2024,110,0.45
30.5,33.125,2024,110,0.13
30.5,33.75,2024,110,0.09
31.0,25.625,2024,110,0.3
31.0,26.25,2024,110,0.74
31.0,26.875,2024,110,0.88
31.0,27.5,2024,110,0.29
31.0,28.125,2024,110,1.11
31.0,28.75,2024,110,1.72
31.0,29.375,2024,110,1.78
31.0,30.0,2024,110,1.14
31.0,30.625,2024,110,0.85
31.0,31.25,2024,110,0.68
31.0,31.875,2024,110,0.83
31.0,32.5,2024,110,0.96
31.0,33.125,2024,110,1.03
31.0,33.75,2024,110,0.81
31.5,25.625,2024,110,1.36
31.5,26.25,2024,110,1.3
31.5,26.875,2024,110,0.1
31.5,27.5,2024,110,0.35
31.5,28.125,2024,110,0.54
31.5,28.75,2024,110,0.39
31.5,29.375,2024,110,1.1
31.5,30.0,2024,110,2.03
31.5,30.625,2024,110,1.72
31.5,31.25,2024,110,1.52
31.5,31.875,2024,110,1.63
31.5,32.5,2024,110,2.13
31.5,33.125,2024,110,2.02
31.5,33.75,2024,110,2.07
23.5,25.625,2024,111,2.05
23.5,26.25,2024,111,1.49
23.5,26.875,2024,111,1.87
23.5,27.5,2024,111,2.08
23.5,28.125,2024,111,2.07
23.5,28.75,2024,111,2.07
23.5,29.375,2024,111,2.06
23.5,30.0,2024,111,1.94
23.5,30.625,2024,111,1.87
23.5,31.25,2024,111,2.29
23.5,31.875,2024,111,2.47
23.5,32.5,2024,111,2.55
23.5,33.125,2024,111,2.08
23.5,33.75,2024,111,1.51
24.0,25.625,2024,111,1.7
24.0,26.25,2024,111,1.1
24.0,26.875,2024,111,1.43
24.0,27.5,2024,111,1.75
24.0,28.125,2024,111,1.84
24.0,28.75,2024,111,1.93
24.0,29.375,2024,111,2.07
24.0,30.0,2024,111,1.93
24.0,30.625,2024,111,1.71
24.0,31.25,2024,111,2.16
24.0,31.875,2024,111,2.31
24.0,32.5,2024,111,2.32
24.0,33.125,2024,111,1.29
24.0,33.75,2024,111,1.2
24.5,25.625,2024,111,1.26
24.5,26.25,2024,111,1.06
24.5,26.875,2024,111,1.17
24.5,27.5,2024,111,1.51
24.5,28.125,2024,111,1.61
24.5,28.75,2024,111,1.65
24.5,29.375,2024,111,1.66
24.5,30.0,2024,111,1.67
24.5,30.625,2024,111,1.69
24.5,31.25,2024,111,1.93
24.5,31.875,2024,111,2.22
24.5,32.5,2024,111,2.16
24.5,33.125,2024,111,1.34
24.5,33.75,2024,111,1.38
25.0,25.625,2024,111,1.11
25.0,26.25,2024,111,1.02
25.0,26.875,2024,111,1.01
25.0,27.5,2024,111,1.22
25.0,28.125,2024,111,1.39
25.0,28.75,2024,111,1.26
25.0,29.375,2024,111,1.53
25.0,30.0,2024,111,1.73
25.0,30.625,2024,111,1.71
25.0,31.25,2024,111,1.86
25.0,31.875,2024,111,1.96
25.0,32.5,2024,111,2.13
25.0,33.125,2024,111,1.78
25.0,33.75,2024,111,1.41
25.5,25.625,2024,111,1.12
25.5,26.25,2024,111,0.88
25.5,26.875,2024,111,0.66
25.5,27.5,2024,111,1.1
25.5,28.125,2024,111,1.17
25.5,28.75,2024,111,1.24
25.5,29.375,2024,111,1.54
25.5,30.0,2024,111,1.65
25.5,30.625,2024,111,1.67
25.5,31.25,2024,111,1.69
25.5,31.875,2024,111,1.58
25.5,32.5,2024,111,1.49
25.5,33.125,2024,111,1.44
25.5,33.75,2024,111,1.25
26.0,25.625,2024,111,1.04
26.0,26.25,2024,111,0.93
26.0,26.875,2024,111,0.59
26.0,27.5,2024,111,1.05
26.0,28.125,2024,111,1.09
26.0,28.75,2024,111,1.14
26.0,29.375,2024,111,1.25
26.0,30.0,2024,111,1.5
26.0,30.625,2024,111,1.66
26.0,31.25,2024,111,1.49
26.0,31.875,2024,111,1.3
26.0,32.5,2024,111,1.42
26.0,33.125,2024,111,1.46
26.0,33.75,2024,111,1.22
26.5,25.625,2024,111,0.26
26.5,26.25,2024,111,0.73
26.5,26.875,2024,111,0.13
26.5,27.5,2024,111,0.97
26.5,28.125,2024,111,0.62
26.5,28.75,2024,111,0.97
26.5,29.375,2024,111,1.21
26.5,30.0,2024,111,1.37
26.5,30.625,2024,111,1.46
26.5,31.25,2024,111,1.36
26.5,31.875,2024,111,1.4
26.5,32.5,2024,111,1.99
26.5,33.125,2024,111,1.77
26.5,33.75,2024,111,2.13
27.0,25.625,2024,111,0.65
27.0,26.25,2024,111,0.34
27.0,26.875,2024,111,0.34
27.0,27.5,2024,111,0.46
27.0,28.125,2024,111,0.26
27.0,28.75,2024,111,1.07
27.0,29.375,2024,111,1.2
27.0,30.0,2024,111,1.29
27.0,30.625,2024,111,1.28
27.0,31.25,2024,111,1.34
27.0,31.875,2024,111,1.51
27.0,32.5,2024,111,1.88
27.0,33.125,2024,111,1.66
27.0,33.75,2024,111,3.23
27.5,25.625,2024,111,0.97
27.5,26.25,2024,111,0.97
27.5,26.875,2024,111,0.37
27.5,27.5,2024,111,0.33
27.5,28.125,2024,111,0.34
27.5,28.75,2024,111,0.83
27.5,29.375,2024,111,1.19
27.5,30.0,2024,111,1.33
27.5,30.625,2024,111,1.35
27.5,31.25,2024,111,1.38
27.5,31.875,2024,111,1.45
27.5,32.5,2024,111,1.85
27.5,33.125,2024,111,2.35
27.5,33.75,2024,111,4.26
28.0,25.625,2024,111,1.34
28.0,26.25,2024,111,1.16
28.0,26.875,2024,111,0.59
28.0,27.5,2024,111,0.16
28.0,28.125,2024,111,0.03
28.0,28.75,2024,111,0.28
28.0,29.375,2024,111,0.93
28.0,30.0,2024,111,1.45
28.0,30.625,2024,111,1.51
28.0,31.25,2024,111,1.28
28.0,31.875,2024,111,1.36
28.0,32.5,2024,111,1.91
28.0,33.125,2024,111,4.06
28.0,33.75,2024,111,3.67
28.5,25.625,2024,111,1.56
28.5,26.25,2024,111,1.47
28.5,26.875,2024,111,1.32
28.5,27.5,2024,111,0.63
28.5,28.125,2024,111,0.81
28.5,28.75,2024,111,0.25
28.5,29.375,2024,111,0.67
28.5,30.0,2024,111,1.5
28.5,30.625,2024,111,1.61
28.5,31.25,2024,111,0.97
28.5,31.875,2024,111,1.23
28.5,32.5,2024,111,1.84
28.5,33.125,2024,111,3.53
28.5,33.75,2024,111,1.3
29.0,25.625,2024,111,2.0
29.0,26.25,2024,111,1.85
29.0,26.875,2024,111,1.66
29.0,27.5,2024,111,1.26
29.0,28.125,2024,111,1.23
29.0,28.75,2024,111,0.9
29.0,29.375,2024,111,0.32
29.0,30.0,2024,111,1.01
29.0,30.625,2024,111,1.36
29.0,31.25,2024,111,0.87
29.0,31.875,2024,111,1.15
29.0,32.5,2024,111,2.27
29.0,33.125,2024,111,2.21
29.0,33.75,2024,111,1.32
29.5,25.625,2024,111,2.16
29.5,26.25,2024,111,2.21
29.5,26.875,2024,111,2.0
29.5,27.5,2024,111,1.45
29.5,28.125,2024,111,1.44
29.5,28.75,2024,111,1.26
29.5,29.375,2024,111,0.64
29.5,30.0,2024,111,0.45
29.5,30.625,2024,111,1.06
29.5,31.25,2024,111,1.4
29.5,31.875,2024,111,0.99
29.5,32.5,2024,111,1.83
29.5,33.125,2024,111,1.93
29.5,33.75,2024,111,0.93
30.0,25.625,2024,111,2.18
30.0,26.25,2024,111,2.62
30.0,26.875,2024,111,2.14
30.0,27.5,2024,111,1.67
30.0,28.125,2024,111,1.82
30.0,28.75,2024,111,1.54
30.0,29.375,2024,111,1.3
30.0,30.0,2024,111,0.88
30.0,30.625,2024,111,0.42
30.0,31.25,2024,111,1.05
30.0,31.875,2024,111,0.76
30.0,32.5,2024,111,1.0
30.0,33.125,2024,111,1.95
30.0,33.75,2024,111,0.66
30.5,25.625,2024,111,3.17
30.5,26.25,2024,111,3.24
30.5,26.875,2024,111,2.73
30.5,27.5,2024,111,2.36
30.5,28.125,2024,111,2.03
30.5,28.75,2024,111,1.91
30.5,29.375,2024,111,1.49
30.5,30.0,2024,111,1.06
30.5,30.625,2024,111,0.78
30.5,31.25,2024,111,0.74
30.5,31.875,2024,111,0.74
30.5,32.5,2024,111,1.0
30.5,33.125,2024,111,1.02
30.5,33.75,2024,111,0.25
31.0,25.625,2024,111,1.64
31.0,26.25,2024,111,2.03
31.0,26.875,2024,111,2.2
31.0,27.5,2024,111,3.46
31.0,28.125,2024,111,3.29
31.0,28.75,2024,111,4.2
31.0,29.375,2024,111,3.68
31.0,30.0,2024,111,1.66
31.0,30.625,2024,111,0.94
31.0,31.25,2024,111,0.7
31.0,31.875,2024,111,0.26
31.0,32.5,2024,111,0.71
31.0,33.125,2024,111,0.86
31.0,33.75,2024,111,0.43
31.5,25.625,2024,111,1.99
31.5,26.25,2024,111,2.63
31.5,26.875,2024,111,3.74
31.5,27.5,2024,111,4.92
31.5,28.125,2024,111,5.76
31.5,28.75,2024,111,5.47
31.5,29.375,2024,111,5.14
31.5,30.0,2024,111,3.52
31.5,30.625,2024,111,1.9
31.5,31.25,2024,111,1.3
31.5,31.875,2024,111,1.01
31.5,32.5,2024,111,0.91
31.5,33.125,2024,111,0.68
31.5,33.75,2024,111,0.48
23.5,25.625,2024,112,2.34
23.5,26.25,2024,112,2.02
23.5,26.875,2024,112,1.68
23.5,27.5,2024,112,1.64
23.5,28.125,2024,112,1.68
23.5,28.75,2024,112,1.76
23.5,29.375,2024,112,1.96
23.5,30.0,2024,112,2.18
23.5,30.625,2024,112,2.04
23.5,31.25,2024,112,2.04
23.5,31.875,2024,112,2.04
23.5,32.5,2024,112,2.42
23.5,33.125,2024,112,2.21
23.5,33.75,2024,112,1.66
24.0,25.625,2024,112,2.36
24.0,26.25,2024,112,1.59
24.0,26.875,2024,112,1.63
24.0,27.5,2024,112,1.67
24.0,28.125,2024,112,1.76
24.0,28.75,2024,112,1.78
24.0,29.375,2024,112,1.91
24.0,30.0,2024,112,2.01
24.0,30.625,2024,112,1.8
24.0,31.25,2024,112,2.1
24.0,31.875,2024,112,2.12
24.0,32.5,2024,112,2.22
24.0,33.125,2024,112,2.21
24.0,33.75,2024,112,1.47
24.5,25.625,2024,112,1.62
24.5,26.25,2024,112,1.53
24.5,26.875,2024,112,1.6
24.5,27.5,2024,112,1.72
24.5,28.125,2024,112,1.94
24.5,28.75,2024,112,1.82
24.5,29.375,2024,112,1.75
24.5,30.0,2024,112,1.84
24.5,30.625,2024,112,1.75
24.5,31.25,2024,112,2.07
24.5,31.875,2024,112,2.49
24.5,32.5,2024,112,2.27
24.5,33.125,2024,112,2.33
24.5,33.75,2024,112,1.82
25.0,25.625,2024,112,1.5
25.0,26.25,2024,112,1.6
25.0,26.875,2024,112,1.51
25.0,27.5,2024,112,1.64
25.0,28.125,2024,112,1.87
25.0,28.75,2024,112,1.62
25.0,29.375,2024,112,1.69
25.0,30.0,2024,112,2.23
25.0,30.625,2024,112,2.18
25.0,31.25,2024,112,2.47
25.0,31.875,2024,112,2.65
25.0,32.5,2024,112,2.55
25.0,33.125,2024,112,2.52
25.0,33.75,2024,112,1.9
25.5,25.625,2024,112,1.51
25.5,26.25,2024,112,1.49
25.5,26.875,2024,112,1.46
25.5,27.5,2024,112,1.56
25.5,28.125,2024,112,1.79
25.5,28.75,2024,112,1.84
25.5,29.375,2024,112,1.92
25.5,30.0,2024,112,2.19
25.5,30.625,2024,112,2.41
25.5,31.25,2024,112,2.46
25.5,31.875,2024,112,1.64
25.5,32.5,2024,112,1.97
25.5,33.125,2024,112,2.28
25.5,33.75,2024,112,1.99
26.0,25.625,2024,112,1.42
26.0,26.25,2024,112,1.37
26.0,26.875,2024,112,1.39
26.0,27.5,2024,112,1.48
26.0,28.125,2024,112,1.67
26.0,28.75,2024,112,1.65
26.0,29.375,2024,112,1.72
26.0,30.0,2024,112,1.91
26.0,30.625,2024,112,2.25
26.0,31.25,2024,112,2.03
26.0,31.875,2024,112,1.17
26.0,32.5,2024,112,2.34
26.0,33.125,2024,112,2.43
26.0,33.75,2024,112,1.77
26.5,25.625,2024,112,1.29
26.5,26.25,2024,112,1.19
26.5,26.875,2024,112,1.31
26.5,27.5,2024,112,1.38
26.5,28.125,2024,112,1.43
26.5,28.75,2024,112,1.58
26.5,29.375,2024,112,1.72
26.5,30.0,2024,112,1.87
26.5,30.625,2024,112,2.16
26.5,31.25,2024,112,1.83
26.5,31.875,2024,112,1.71
26.5,32.5,2024,112,3.09
26.5,33.125,2024,112,2.39
26.5,33.75,2024,112,2.3
27.0,25.625,2024,112,1.13
27.0,26.25,2024,112,1.01
27.0,26.875,2024,112,1.06
27.0,27.5,2024,112,1.33
27.0,28.125,2024,112,1.34
27.0,28.75,2024,112,1.45
27.0,29.375,2024,112,1.58
27.0,30.0,2024,112,1.67
27.0,30.625,2024,112,1.92
27.0,31.25,2024,112,1.65
27.0,31.875,2024,112,2.25
27.0,32.5,2024,112,2.92
27.0,33.125,2024,112,2.07
27.0,33.75,2024,112,3.91
27.5,25.625,2024,112,1.05
27.5,26.25,2024,112,0.95
27.5,26.875,2024,112,1.0
27.5,27.5,2024,112,1.31
27.5,28.125,2024,112,1.34
27.5,28.75,2024,112,1.47
27.5,29.375,2024,112,1.53
27.5,30.0,2024,112,1.59
27.5,30.625,2024,112,1.89
27.5,31.25,2024,112,2.28
27.5,31.875,2024,112,2.06
27.5,32.5,2024,112,2.61
27.5,33.125,2024,112,3.24
27.5,33.75,2024,112,4.42
28.0,25.625,2024,112,1.16
28.0,26.25,2024,112,1.14
28.0,26.875,2024,112,1.32
28.0,27.5,2024,112,1.56
28.0,28.125,2024,112,1.51
28.0,28.75,2024,112,1.47
28.0,29.375,2024,112,1.49
28.0,30.0,2024,112,1.6
28.0,30.625,2024,112,1.94
28.0,31.25,2024,112,2.28
28.0,31.875,2024,112,1.97
28.0,32.5,2024,112,2.25
28.0,33.125,2024,112,4.18
28.0,33.75,2024,112,3.45
28.5,25.625,2024,112,1.34
28.5,26.25,2024,112,1.35
28.5,26.875,2024,112,1.38
28.5,27.5,2024,112,1.4
28.5,28.125,2024,112,1.37
28.5,28.75,2024,112,1.43
28.5,29.375,2024,112,1.53
28.5,30.0,2024,112,1.76
28.5,30.625,2024,112,1.94
28.5,31.25,2024,112,2.13
28.5,31.875,2024,112,2.06
28.5,32.5,2024,112,2.28
28.5,33.125,2024,112,4.17
28.5,33.75,2024,112,1.69
29.0,25.625,2024,112,1.18
29.0,26.25,2024,112,1.14
29.0,26.875,2024,112,1.04
29.0,27.5,2024,112,1.08
29.0,28.125,2024,112,1.22
29.0,28.75,2024,112,1.4
29.0,29.375,2024,112,1.7
29.0,30.0,2024,112,1.68
29.0,30.625,2024,112,1.78
29.0,31.25,2024,112,1.87
29.0,31.875,2024,112,1.85
29.0,32.5,2024,112,2.74
29.0,33.125,2024,112,3.05
29.0,33.75,2024,112,1.6
29.5,25.625,2024,112,1.13
29.5,26.25,2024,112,0.99
29.5,26.875,2024,112,0.56
29.5,27.5,2024,112,0.88
29.5,28.125,2024,112,1.1
29.5,28.75,2024,112,1.29
29.5,29.375,2024,112,1.44
29.5,30.0,2024,112,1.41
29.5,30.625,2024,112,1.63
29.5,31.25,2024,112,1.73
29.5,31.875,2024,112,1.49
29.5,32.5,2024,112,2.5
29.5,33.125,2024,112,2.38
29.5,33.75,2024,112,1.57
30.0,25.625,2024,112,1.15
30.0,26.25,2024,112,1.05
30.0,26.875,2024,112,0.06
30.0,27.5,2024,112,0.54
30.0,28.125,2024,112,1.08
30.0,28.75,2024,112,1.2
30.0,29.375,2024,112,1.49
30.0,30.0,2024,112,1.38
30.0,30.625,2024,112,1.42
30.0,31.25,2024,112,1.43
30.0,31.875,2024,112,0.89
30.0,32.5,2024,112,1.53
30.0,33.125,2024,112,1.6
30.0,33.75,2024,112,0.98
30.5,25.625,2024,112,1.15
30.5,26.25,2024,112,0.76
30.5,26.875,2024,112,0.31
30.5,27.5,2024,112,0.46
30.5,28.125,2024,112,1.23
30.5,28.75,2024,112,1.33
30.5,29.375,2024,112,1.35
30.5,30.0,2024,112,1.15
30.5,30.625,2024,112,1.22
30.5,31.25,2024,112,1.11
30.5,31.875,2024,112,0.94
30.5,32.5,2024,112,1.01
30.5,33.125,2024,112,0.86
30.5,33.75,2024,112,0.67
31.0,25.625,2024,112,1.0
31.0,26.25,2024,112,0.58
31.0,26.875,2024,112,0.27
31.0,27.5,2024,112,0.77
31.0,28.125,2024,112,1.06
31.0,28.75,2024,112,1.52
31.0,29.375,2024,112,1.7
31.0,30.0,2024,112,1.52
31.0,30.625,2024,112,1.07
31.0,31.25,2024,112,0.95
31.0,31.875,2024,112,1.34
31.0,32.5,2024,112,1.45
31.0,33.125,2024,112,1.34
31.0,33.75,2024,112,1.27
31.5,25.625,2024,112,0.28
31.5,26.25,2024,112,0.31
31.5,26.875,2024,112,0.39
31.5,27.5,2024,112,0.45
31.5,28.125,2024,112,0.51
31.5,28.75,2024,112,0.32
31.5,29.375,2024,112,0.98
31.5,30.0,2024,112,1.55
31.5,30.625,2024,112,1.78
31.5,31.25,2024,112,1.93
31.5,31.875,2024,112,1.84
31.5,32.5,2024,112,2.06
31.5,33.125,2024,112,2.21
31.5,33.75,2024,112,2.23
23.5,25.625,2024,113,2.15
23.5,26.25,2024,113,1.76
23.5,26.875,2024,113,1.61
23.5,27.5,2024,113,1.56
23.5,28.125,2024,113,1.6
23.5,28.75,2024,113,1.73
23.5,29.375,2024,113,1.77
23.5,30.0,2024,113,1.74
23.5,30.625,2024,113,1.61
23.5,31.25,2024,113,1.64
23.5,31.875,2024,113,1.77
23.5,32.5,2024,113,2.16
23.5,33.125,2024,113,2.09
23.5,33.75,2024,113,1.56
24.0,25.625,2024,113,2.41
24.0,26.25,2024,113,1.87
24.0,26.875,2024,113,1.58
24.0,27.5,2024,113,1.52
24.0,28.125,2024,113,1.57
24.0,28.75,2024,113,1.64
24.0,29.375,2024,113,1.6
24.0,30.0,2024,113,1.57
24.0,30.625,2024,113,1.47
24.0,31.25,2024,113,1.48
24.0,31.875,2024,113,1.6
24.0,32.5,2024,113,2.0
24.0,33.125,2024,113,1.66
24.0,33.75,2024,113,1.45
24.5,25.625,2024,113,2.35
24.5,26.25,2024,113,1.9
24.5,26.875,2024,113,1.61
24.5,27.5,2024,113,1.47
24.5,28.125,2024,113,1.47
24.5,28.75,2024,113,1.62
24.5,29.375,2024,113,1.63
24.5,30.0,2024,113,1.58
24.5,30.625,2024,113,1.43
24.5,31.25,2024,113,1.39
24.5,31.875,2024,113,1.45
24.5,32.5,2024,113,1.76
24.5,33.125,2024,113,1.8
24.5,33.75,2024,113,2.09
25.0,25.625,2024,113,2.29
25.0,26.25,2024,113,1.98
25.0,26.875,2024,113,1.71
25.0,27.5,2024,113,1.65
25.0,28.125,2024,113,1.63
25.0,28.75,2024,113,1.57
25.0,29.375,2024,113,1.55
25.0,30.0,2024,113,1.61
25.0,30.625,2024,113,1.42
25.0,31.25,2024,113,1.46
25.0,31.875,2024,113,1.43
25.0,32.5,2024,113,1.59
25.0,33.125,2024,113,2.17
25.0,33.75,2024,113,1.94
25.5,25.625,2024,113,2.5
25.5,26.25,2024,113,2.13
25.5,26.875,2024,113,1.77
25.5,27.5,2024,113,1.77
25.5,28.125,2024,113,1.52
25.5,28.75,2024,113,1.45
25.5,29.375,2024,113,1.47
25.5,30.0,2024,113,1.37
25.5,30.625,2024,113,1.28
25.5,31.25,2024,113,1.26
25.5,31.875,2024,113,1.19
25.5,32.5,2024,113,1.39
25.5,33.125,2024,113,1.73
25.5,33.75,2024,113,1.75
26.0,25.625,2024,113,2.65
26.0,26.25,2024,113,2.13
26.0,26.875,2024,113,1.82
26.0,27.5,2024,113,1.69
26.0,28.125,2024,113,1.47
26.0,28.75,2024,113,1.46
26.0,29.375,2024,113,1.46
26.0,30.0,2024,113,1.28
26.0,30.625,2024,113,1.2
26.0,31.25,2024,113,1.15
26.0,31.875,2024,113,1.16
26.0,32.5,2024,113,1.36
26.0,33.125,2024,113,1.64
26.0,33.75,2024,113,1.46
26.5,25.625,2024,113,2.64
26.5,26.25,2024,113,2.09
26.5,26.875,2024,113,2.03
26.5,27.5,2024,113,1.67
26.5,28.125,2024,113,1.45
26.5,28.75,2024,113,1.47
26.5,29.375,2024,113,1.49
26.5,30.0,2024,113,1.43
26.5,30.625,2024,113,1.3
26.5,31.25,2024,113,1.33
26.5,31.875,2024,113,1.61
26.5,32.5,2024,113,1.58
26.5,33.125,2024,113,1.58
26.5,33.75,2024,113,1.23
27.0,25.625,2024,113,2.58
27.0,26.25,2024,113,2.17
27.0,26.875,2024,113,2.01
27.0,27.5,2024,113,1.69
27.0,28.125,2024,113,1.5
27.0,28.75,2024,113,1.5
27.0,29.375,2024,113,1.55
27.0,30.0,2024,113,1.39
27.0,30.625,2024,113,1.49
27.0,31.25,2024,113,1.76
27.0,31.875,2024,113,1.92
27.0,32.5,2024,113,1.54
27.0,33.125,2024,113,1.33
27.0,33.75,2024,113,1.21
27.5,25.625,2024,113,2.61
27.5,26.25,2024,113,2.2
27.5,26.875,2024,113,1.89
27.5,27.5,2024,113,1.75
27.5,28.125,2024,113,1.58
27.5,28.75,2024,113,1.55
27.5,29.375,2024,113,1.67
27.5,30.0,2024,113,1.26
27.5,30.625,2024,113,1.49
27.5,31.25,2024,113,1.95
27.5,31.875,2024,113,1.88
27.5,32.5,2024,113,1.47
27.5,33.125,2024,113,1.1
27.5,33.75,2024,113,0.4
28.0,25.625,2024,113,2.71
28.0,26.25,2024,113,2.21
28.0,26.875,2024,113,1.84
28.0,27.5,2024,113,1.82
28.0,28.125,2024,113,1.68
28.0,28.75,2024,113,1.55
28.0,29.375,2024,113,1.8
28.0,30.0,2024,113,1.59
28.0,30.625,2024,113,1.61
28.0,31.25,2024,113,2.14
28.0,31.875,2024,113,2.1
28.0,32.5,2024,113,1.69
28.0,33.125,2024,113,1.23
28.0,33.75,2024,113,0.12
28.5,25.625,2024,113,2.5
28.5,26.25,2024,113,2.15
28.5,26.875,2024,113,1.78
28.5,27.5,2024,113,1.78
28.5,28.125,2024,113,1.69
28.5,28.75,2024,113,1.62
28.5,29.375,2024,113,1.88
28.5,30.0,2024,113,2.18
28.5,30.625,2024,113,1.62
28.5,31.25,2024,113,2.08
28.5,31.875,2024,113,2.17
28.5,32.5,2024,113,1.85
28.5,33.125,2024,113,1.98
28.5,33.75,2024,113,1.48
29.0,25.625,2024,113,2.54
29.0,26.25,2024,113,2.02
29.0,26.875,2024,113,1.58
29.0,27.5,2024,113,1.48
29.0,28.125,2024,113,1.52
29.0,28.75,2024,113,1.91
29.0,29.375,2024,113,2.18
29.0,30.0,2024,113,2.31
29.0,30.625,2024,113,1.45
29.0,31.25,2024,113,2.22
29.0,31.875,2024,113,2.49
29.0,32.5,2024,113,1.89
29.0,33.125,2024,113,2.91
29.0,33.75,2024,113,2.58
29.5,25.625,2024,113,2.56
29.5,26.25,2024,113,2.01
29.5,26.875,2024,113,1.64
29.5,27.5,2024,113,1.37
29.5,28.125,2024,113,1.48
29.5,28.75,2024,113,2.21
29.5,29.375,2024,113,2.03
29.5,30.0,2024,113,2.05
29.5,30.625,2024,113,2.06
29.5,31.25,2024,113,2.55
29.5,31.875,2024,113,2.23
29.5,32.5,2024,113,1.78
29.5,33.125,2024,113,3.91
29.5,33.75,2024,113,1.49
30.0,25.625,2024,113,2.73
30.0,26.25,2024,113,2.18
30.0,26.875,2024,113,1.7
30.0,27.5,2024,113,1.51
30.0,28.125,2024,113,2.09
30.0,28.75,2024,113,2.03
30.0,29.375,2024,113,1.68
30.0,30.0,2024,113,1.64
30.0,30.625,2024,113,1.84
30.0,31.25,2024,113,2.11
30.0,31.875,2024,113,1.69
30.0,32.5,2024,113,2.18
30.0,33.125,2024,113,2.78
30.0,33.75,2024,113,1.04
30.5,25.625,2024,113,2.66
30.5,26.25,2024,113,2.32
30.5,26.875,2024,113,1.9
30.5,27.5,2024,113,1.95
30.5,28.125,2024,113,2.26
30.5,28.75,2024,113,1.7
30.5,29.375,2024,113,1.35
30.5,30.0,2024,113,1.54
30.5,30.625,2024,113,1.87
30.5,31.25,2024,113,1.99
30.5,31.875,2024,113,1.56
30.5,32.5,2024,113,2.1
30.5,33.125,2024,113,1.71
30.5,33.75,2024,113,0.93
31.0,25.625,2024,113,2.76
31.0,26.25,2024,113,2.48
31.0,26.875,2024,113,2.08
31.0,27.5,2024,113,2.95
31.0,28.125,2024,113,2.88
31.0,28.75,2024,113,2.73
31.0,29.375,2024,113,1.96
31.0,30.0,2024,113,2.46
31.0,30.625,2024,113,1.74
31.0,31.25,2024,113,1.42
31.0,31.875,2024,113,1.67
31.0,32.5,2024,113,2.19
31.0,33.125,2024,113,2.07
31.0,33.75,2024,113,1.39
31.5,25.625,2024,113,3.23
31.5,26.25,2024,113,3.15
31.5,26.875,2024,113,3.72
31.5,27.5,2024,113,5.04
31.5,28.125,2024,113,5.13
31.5,28.75,2024,113,4.26
31.5,29.375,2024,113,3.43
31.5,30.0,2024,113,3.82
31.5,30.625,2024,113,3.22
31.5,31.25,2024,113,2.83
31.5,31.875,2024,113,2.89
31.5,32.5,2024,113,3.38
31.5,33.125,2024,113,2.77
31.5,33.75,2024,113,2.02
23.5,25.625,2024,114,0.8
23.5,26.25,2024,114,1.51
23.5,26.875,2024,114,1.17
23.5,27.5,2024,114,1.0
23.5,28.125,2024,114,0.89
23.5,28.75,2024,114,0.96
23.5,29.375,2024,114,0.8
23.5,30.0,2024,114,0.66
23.5,30.625,2024,114,0.87
23.5,31.25,2024,114,1.04
23.5,31.875,2024,114,1.55
