-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M_MIN     MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS2M_MIN
31.5,28.75,2022,30,6.56
31.5,29.375,2022,30,5.46
31.5,30.0,2022,30,4.57
31.5,30.625,2022,30,3.53
31.5,31.25,2022,30,2.91
31.5,31.875,2022,30,2.57
31.5,32.5,2022,30,1.07
31.5,33.125,2022,30,0.59
31.5,33.75,2022,30,0.38
23.0,25.625,2022,31,1.44
23.0,26.25,2022,31,1.61
23.0,26.875,2022,31,1.89
23.0,27.5,2022,31,2.2
23.0,28.125,2022,31,2.38
23.0,28.75,2022,31,2.44
23.0,29.375,2022,31,2.13
23.0,30.0,2022,31,1.97
23.0,30.625,2022,31,1.85
23.0,31.25,2022,31,1.63
23.0,31.875,2022,31,1.82
23.0,32.5,2022,31,2.28
23.0,33.125,2022,31,2.2
23.0,33.75,2022,31,2.31
23.5,25.625,2022,31,1.37
23.5,26.25,2022,31,1.49
23.5,26.875,2022,31,1.68
23.5,27.5,2022,31,2.0
23.5,28.125,2022,31,2.29
23.5,28.75,2022,31,2.61
23.5,29.375,2022,31,2.41
23.5,30.0,2022,31,2.19
23.5,30.625,2022,31,1.96
23.5,31.25,2022,31,1.77
23.5,31.875,2022,31,1.79
23.5,32.5,2022,31,2.3
23.5,33.125,2022,31,2.09
23.5,33.75,2022,31,1.99
24.0,25.625,2022,31,1.28
24.0,26.25,2022,31,1.35
24.0,26.875,2022,31,1.5
24.0,27.5,2022,31,1.83
24.0,28.125,2022,31,2.11
24.0,28.75,2022,31,2.28
24.0,29.375,2022,31,2.42
24.0,30.0,2022,31,2.34
24.0,30.625,2022,31,1.81
24.0,31.25,2022,31,1.62
24.0,31.875,2022,31,1.68
24.0,32.5,2022,31,1.81
24.0,33.125,2022,31,1.53
24.0,33.75,2022,31,1.71
24.5,25.625,2022,31,1.27
24.5,26.25,2022,31,1.27
24.5,26.875,2022,31,1.46
24.5,27.5,2022,31,1.79
24.5,28.125,2022,31,2.07
24.5,28.75,2022,31,2.11
24.5,29.375,2022,31,2.32
24.5,30.0,2022,31,2.16
24.5,30.625,2022,31,1.5
24.5,31.25,2022,31,1.44
24.5,31.875,2022,31,1.58
24.5,32.5,2022,31,1.67
24.5,33.125,2022,31,1.38
24.5,33.75,2022,31,1.59
25.0,25.625,2022,31,1.27
25.0,26.25,2022,31,1.31
25.0,26.875,2022,31,1.55
25.0,27.5,2022,31,1.87
25.0,28.125,2022,31,2.07
25.0,28.75,2022,31,2.07
25.0,29.375,2022,31,2.07
25.0,30.0,2022,31,1.9
25.0,30.625,2022,31,1.26
25.0,31.25,2022,31,1.44
25.0,31.875,2022,31,1.65
25.0,32.5,2022,31,1.74
25.0,33.125,2022,31,1.38
25.0,33.75,2022,31,1.55
25.5,25.625,2022,31,1.37
25.5,26.25,2022,31,1.51
25.5,26.875,2022,31,1.74
25.5,27.5,2022,31,2.02
25.5,28.125,2022,31,2.11
25.5,28.75,2022,31,2.0
25.5,29.375,2022,31,1.74
25.5,30.0,2022,31,2.01
25.5,30.625,2022,31,1.43
25.5,31.25,2022,31,1.65
25.5,31.875,2022,31,1.71
25.5,32.5,2022,31,1.62
25.5,33.125,2022,31,1.32
25.5,33.75,2022,31,1.47
26.0,25.625,2022,31,1.51
26.0,26.25,2022,31,1.67
26.0,26.875,2022,31,1.89
26.0,27.5,2022,31,2.08
26.0,28.125,2022,31,1.97
26.0,28.75,2022,31,1.75
26.0,29.375,2022,31,1.64
26.0,30.0,2022,31,2.0
26.0,30.625,2022,31,1.76
26.0,31.25,2022,31,1.77
26.0,31.875,2022,31,1.72
26.0,32.5,2022,31,1.4
26.0,33.125,2022,31,1.22
26.0,33.75,2022,31,1.64
26.5,25.625,2022,31,1.63
26.5,26.25,2022,31,1.72
26.5,26.875,2022,31,1.93
26.5,27.5,2022,31,1.97
26.5,28.125,2022,31,1.89
26.5,28.75,2022,31,1.75
26.5,29.375,2022,31,1.73
26.5,30.0,2022,31,1.98
26.5,30.625,2022,31,1.94
26.5,31.25,2022,31,1.83
26.5,31.875,2022,31,1.26
26.5,32.5,2022,31,1.44
26.5,33.125,2022,31,1.29
26.5,33.75,2022,31,2.27
27.0,25.625,2022,31,1.62
27.0,26.25,2022,31,1.71
27.0,26.875,2022,31,1.84
27.0,27.5,2022,31,1.87
27.0,28.125,2022,31,1.85
27.0,28.75,2022,31,1.65
27.0,29.375,2022,31,1.91
27.0,30.0,2022,31,2.2
27.0,30.625,2022,31,1.94
27.0,31.25,2022,31,1.47
27.0,31.875,2022,31,1.18
27.0,32.5,2022,31,1.53
27.0,33.125,2022,31,1.61
27.0,33.75,2022,31,3.64
27.5,25.625,2022,31,1.57
27.5,26.25,2022,31,1.7
27.5,26.875,2022,31,1.78
27.5,27.5,2022,31,1.87
27.5,28.125,2022,31,1.9
27.5,28.75,2022,31,1.82
27.5,29.375,2022,31,2.4
27.5,30.0,2022,31,2.14
27.5,30.625,2022,31,1.66
27.5,31.25,2022,31,1.21
27.5,31.875,2022,31,1.29
27.5,32.5,2022,31,1.66
27.5,33.125,2022,31,2.38
27.5,33.75,2022,31,5.7
28.0,25.625,2022,31,1.63
28.0,26.25,2022,31,1.77
28.0,26.875,2022,31,1.9
28.0,27.5,2022,31,2.11
28.0,28.125,2022,31,2.22
28.0,28.75,2022,31,2.32
28.0,29.375,2022,31,2.73
28.0,30.0,2022,31,2.08
28.0,30.625,2022,31,1.48
28.0,31.25,2022,31,1.24
28.0,31.875,2022,31,1.4
28.0,32.5,2022,31,1.92
28.0,33.125,2022,31,2.49
28.0,33.75,2022,31,4.27
28.5,25.625,2022,31,1.78
28.5,26.25,2022,31,1.91
28.5,26.875,2022,31,2.16
28.5,27.5,2022,31,2.4
28.5,28.125,2022,31,2.43
28.5,28.75,2022,31,2.49
28.5,29.375,2022,31,2.47
28.5,30.0,2022,31,2.02
28.5,30.625,2022,31,1.48
28.5,31.25,2022,31,1.28
28.5,31.875,2022,31,1.4
28.5,32.5,2022,31,2.0
28.5,33.125,2022,31,3.59
28.5,33.75,2022,31,1.47
29.0,25.625,2022,31,1.89
29.0,26.25,2022,31,1.98
29.0,26.875,2022,31,2.09
29.0,27.5,2022,31,1.89
29.0,28.125,2022,31,1.88
29.0,28.75,2022,31,1.92
29.0,29.375,2022,31,1.67
29.0,30.0,2022,31,1.51
29.0,30.625,2022,31,1.31
29.0,31.25,2022,31,1.16
29.0,31.875,2022,31,1.42
29.0,32.5,2022,31,2.35
29.0,33.125,2022,31,1.72
29.0,33.75,2022,31,1.16
29.5,25.625,2022,31,1.57
29.5,26.25,2022,31,1.71
29.5,26.875,2022,31,1.56
29.5,27.5,2022,31,1.27
29.5,28.125,2022,31,1.34
29.5,28.75,2022,31,1.4
29.5,29.375,2022,31,1.41
29.5,30.0,2022,31,1.43
29.5,30.625,2022,31,1.51
29.5,31.25,2022,31,1.26
29.5,31.875,2022,31,1.68
29.5,32.5,2022,31,2.29
29.5,33.125,2022,31,0.79
29.5,33.75,2022,31,1.22
30.0,25.625,2022,31,1.29
30.0,26.25,2022,31,1.59
30.0,26.875,2022,31,1.54
30.0,27.5,2022,31,1.34
30.0,28.125,2022,31,1.31
30.0,28.75,2022,31,1.32
30.0,29.375,2022,31,1.44
30.0,30.0,2022,31,1.47
30.0,30.625,2022,31,1.68
30.0,31.25,2022,31,1.56
30.0,31.875,2022,31,1.94
30.0,32.5,2022,31,1.76
30.0,33.125,2022,31,1.36
30.0,33.75,2022,31,1.25
30.5,25.625,2022,31,1.58
30.5,26.25,2022,31,1.76
30.5,26.875,2022,31,1.69
30.5,27.5,2022,31,1.73
30.5,28.125,2022,31,1.6
30.5,28.75,2022,31,1.71
30.5,29.375,2022,31,1.64
30.5,30.0,2022,31,1.41
30.5,30.625,2022,31,1.36
30.5,31.25,2022,31,1.75
30.5,31.875,2022,31,2.01
30.5,32.5,2022,31,1.64
30.5,33.125,2022,31,1.48
30.5,33.75,2022,31,1.21
31.0,25.625,2022,31,1.79
31.0,26.25,2022,31,1.94
31.0,26.875,2022,31,2.26
31.0,27.5,2022,31,2.69
31.0,28.125,2022,31,2.59
31.0,28.75,2022,31,3.06
31.0,29.375,2022,31,3.12
31.0,30.0,2022,31,1.77
31.0,30.625,2022,31,1.44
31.0,31.25,2022,31,1.57
31.0,31.875,2022,31,2.04
31.0,32.5,2022,31,2.5
31.0,33.125,2022,31,3.06
31.0,33.75,2022,31,2.04
31.5,25.625,2022,31,3.1
31.5,26.25,2022,31,3.64
31.5,26.875,2022,31,4.12
31.5,27.5,2022,31,4.29
31.5,28.125,2022,31,3.5
31.5,28.75,2022,31,3.54
31.5,29.375,2022,31,3.92
31.5,30.0,2022,31,3.64
31.5,30.625,2022,31,3.51
31.5,31.25,2022,31,3.66
31.5,31.875,2022,31,4.62
31.5,32.5,2022,31,5.38
31.5,33.125,2022,31,5.17
31.5,33.75,2022,31,3.64
23.0,25.625,2022,32,1.04
23.0,26.25,2022,32,1.12
23.0,26.875,2022,32,1.13
23.0,27.5,2022,32,0.87
23.0,28.125,2022,32,0.19
23.0,28.75,2022,32,0.21
23.0,29.375,2022,32,0.52
23.0,30.0,2022,32,0.9
23.0,30.625,2022,32,1.1
23.0,31.25,2022,32,1.31
23.0,31.875,2022,32,1.4
23.0,32.5,2022,32,1.39
23.0,33.125,2022,32,1.44
23.0,33.75,2022,32,1.5
23.5,25.625,2022,32,1.01
23.5,26.25,2022,32,0.73
23.5,26.875,2022,32,1.27
23.5,27.5,2022,32,0.98
23.5,28.125,2022,32,0.64
23.5,28.75,2022,32,0.48
23.5,29.375,2022,32,0.27
23.5,30.0,2022,32,0.92
23.5,30.625,2022,32,1.07
23.5,31.25,2022,32,1.26
23.5,31.875,2022,32,1.34
23.5,32.5,2022,32,1.34
23.5,33.125,2022,32,1.33
23.5,33.75,2022,32,1.25
24.0,25.625,2022,32,0.4
24.0,26.25,2022,32,0.55
24.0,26.875,2022,32,0.78
24.0,27.5,2022,32,1.01
24.0,28.125,2022,32,0.85
24.0,28.75,2022,32,0.79
24.0,29.375,2022,32,0.19
24.0,30.0,2022,32,0.63
24.0,30.625,2022,32,0.79
24.0,31.25,2022,32,0.93
24.0,31.875,2022,32,1.33
24.0,32.5,2022,32,1.22
24.0,33.125,2022,32,1.13
24.0,33.75,2022,32,0.95
24.5,25.625,2022,32,0.39
24.5,26.25,2022,32,0.29
24.5,26.875,2022,32,0.23
24.5,27.5,2022,32,0.82
24.5,28.125,2022,32,0.82
24.5,28.75,2022,32,0.86
24.5,29.375,2022,32,0.89
24.5,30.0,2022,32,0.26
24.5,30.625,2022,32,0.34
24.5,31.25,2022,32,0.36
24.5,31.875,2022,32,0.94
24.5,32.5,2022,32,0.99
24.5,33.125,2022,32,0.88
24.5,33.75,2022,32,0.98
25.0,25.625,2022,32,0.92
25.0,26.25,2022,32,0.26
25.0,26.875,2022,32,0.49
25.0,27.5,2022,32,0.57
25.0,28.125,2022,32,0.3
25.0,28.75,2022,32,0.38
25.0,29.375,2022,32,0.72
25.0,30.0,2022,32,0.34
25.0,30.625,2022,32,0.08
25.0,31.25,2022,32,0.51
25.0,31.875,2022,32,0.41
25.0,32.5,2022,32,0.74
25.0,33.125,2022,32,0.79
25.0,33.75,2022,32,1.21
25.5,25.625,2022,32,0.7
25.5,26.25,2022,32,0.32
25.5,26.875,2022,32,0.52
25.5,27.5,2022,32,0.84
25.5,28.125,2022,32,0.43
25.5,28.75,2022,32,0.19
25.5,29.375,2022,32,0.47
25.5,30.0,2022,32,0.73
25.5,30.625,2022,32,0.19
25.5,31.25,2022,32,0.81
25.5,31.875,2022,32,0.1
25.5,32.5,2022,32,0.55
25.5,33.125,2022,32,0.45
25.5,33.75,2022,32,1.21
26.0,25.625,2022,32,0.87
26.0,26.25,2022,32,0.81
26.0,26.875,2022,32,1.0
26.0,27.5,2022,32,1.1
26.0,28.125,2022,32,1.07
26.0,28.75,2022,32,0.87
26.0,29.375,2022,32,0.75
26.0,30.0,2022,32,0.58
26.0,30.625,2022,32,0.51
26.0,31.25,2022,32,0.49
26.0,31.875,2022,32,0.24
26.0,32.5,2022,32,0.09
26.0,33.125,2022,32,0.12
26.0,33.75,2022,32,0.99
26.5,25.625,2022,32,1.11
26.5,26.25,2022,32,1.11
26.5,26.875,2022,32,1.19
26.5,27.5,2022,32,1.21
26.5,28.125,2022,32,1.25
26.5,28.75,2022,32,0.99
26.5,29.375,2022,32,1.01
26.5,30.0,2022,32,0.97
26.5,30.625,2022,32,0.36
26.5,31.25,2022,32,0.44
26.5,31.875,2022,32,0.26
26.5,32.5,2022,32,0.22
26.5,33.125,2022,32,0.47
26.5,33.75,2022,32,0.61
27.0,25.625,2022,32,1.22
27.0,26.25,2022,32,1.25
27.0,26.875,2022,32,1.25
27.0,27.5,2022,32,1.25
27.0,28.125,2022,32,1.22
27.0,28.75,2022,32,0.9
27.0,29.375,2022,32,1.3
27.0,30.0,2022,32,1.18
27.0,30.625,2022,32,0.8
27.0,31.25,2022,32,0.41
27.0,31.875,2022,32,0.22
27.0,32.5,2022,32,0.36
27.0,33.125,2022,32,0.14
27.0,33.75,2022,32,1.08
27.5,25.625,2022,32,1.39
27.5,26.25,2022,32,1.36
27.5,26.875,2022,32,1.24
27.5,27.5,2022,32,1.24
27.5,28.125,2022,32,1.09
27.5,28.75,2022,32,1.02
27.5,29.375,2022,32,1.34
27.5,30.0,2022,32,1.23
27.5,30.625,2022,32,1.01
27.5,31.25,2022,32,0.28
27.5,31.875,2022,32,0.17
27.5,32.5,2022,32,0.26
27.5,33.125,2022,32,1.08
27.5,33.75,2022,32,1.12
28.0,25.625,2022,32,1.58
28.0,26.25,2022,32,1.49
28.0,26.875,2022,32,1.41
28.0,27.5,2022,32,1.37
28.0,28.125,2022,32,1.36
28.0,28.75,2022,32,1.39
28.0,29.375,2022,32,1.38
28.0,30.0,2022,32,1.28
28.0,30.625,2022,32,0.99
28.0,31.25,2022,32,0.56
28.0,31.875,2022,32,0.14
28.0,32.5,2022,32,0.63
28.0,33.125,2022,32,0.98
28.0,33.75,2022,32,0.47
28.5,25.625,2022,32,1.65
28.5,26.25,2022,32,1.6
28.5,26.875,2022,32,1.53
28.5,27.5,2022,32,1.52
28.5,28.125,2022,32,1.44
28.5,28.75,2022,32,1.47
28.5,29.375,2022,32,1.46
28.5,30.0,2022,32,1.28
28.5,30.625,2022,32,1.0
28.5,31.25,2022,32,0.69
28.5,31.875,2022,32,0.56
28.5,32.5,2022,32,0.63
28.5,33.125,2022,32,1.0
28.5,33.75,2022,32,0.5
29.0,25.625,2022,32,1.71
29.0,26.25,2022,32,1.66
29.0,26.875,2022,32,1.64
29.0,27.5,2022,32,1.57
29.0,28.125,2022,32,1.4
29.0,28.75,2022,32,1.3
29.0,29.375,2022,32,1.21
29.0,30.0,2022,32,1.23
29.0,30.625,2022,32,1.05
29.0,31.25,2022,32,0.78
29.0,31.875,2022,32,0.79
29.0,32.5,2022,32,0.55
29.0,33.125,2022,32,0.19
29.0,33.75,2022,32,0.57
29.5,25.625,2022,32,1.63
29.5,26.25,2022,32,1.79
29.5,26.875,2022,32,1.56
29.5,27.5,2022,32,1.17
29.5,28.125,2022,32,1.22
29.5,28.75,2022,32,1.28
29.5,29.375,2022,32,1.29
29.5,30.0,2022,32,1.21
29.5,30.625,2022,32,1.14
29.5,31.25,2022,32,0.93
29.5,31.875,2022,32,0.89
29.5,32.5,2022,32,1.25
29.5,33.125,2022,32,0.5
29.5,33.75,2022,32,0.45
30.0,25.625,2022,32,1.58
30.0,26.25,2022,32,1.66
30.0,26.875,2022,32,1.62
30.0,27.5,2022,32,1.28
30.0,28.125,2022,32,1.29
30.0,28.75,2022,32,1.43
30.0,29.375,2022,32,1.34
30.0,30.0,2022,32,1.26
30.0,30.625,2022,32,1.16
30.0,31.25,2022,32,1.09
30.0,31.875,2022,32,0.97
30.0,32.5,2022,32,1.21
30.0,33.125,2022,32,0.32
30.0,33.75,2022,32,0.32
30.5,25.625,2022,32,1.84
30.5,26.25,2022,32,2.03
30.5,26.875,2022,32,1.89
30.5,27.5,2022,32,1.9
30.5,28.125,2022,32,1.88
30.5,28.75,2022,32,1.73
30.5,29.375,2022,32,1.4
30.5,30.0,2022,32,1.15
30.5,30.625,2022,32,1.07
30.5,31.25,2022,32,1.1
30.5,31.875,2022,32,0.92
30.5,32.5,2022,32,1.08
30.5,33.125,2022,32,0.35
30.5,33.75,2022,32,0.46
31.0,25.625,2022,32,2.43
31.0,26.25,2022,32,2.56
31.0,26.875,2022,32,2.88
31.0,27.5,2022,32,3.19
31.0,28.125,2022,32,2.91
31.0,28.75,2022,32,3.39
31.0,29.375,2022,32,3.06
31.0,30.0,2022,32,1.5
31.0,30.625,2022,32,1.08
31.0,31.25,2022,32,1.0
31.0,31.875,2022,32,1.08
31.0,32.5,2022,32,1.01
31.0,33.125,2022,32,0.48
31.0,33.75,2022,32,0.72
31.5,25.625,2022,32,3.92
31.5,26.25,2022,32,4.38
31.5,26.875,2022,32,4.69
31.5,27.5,2022,32,4.95
31.5,28.125,2022,32,5.08
31.5,28.75,2022,32,4.37
31.5,29.375,2022,32,3.93
31.5,30.0,2022,32,3.21
31.5,30.625,2022,32,1.84
31.5,31.25,2022,32,1.23
31.5,31.875,2022,32,1.32
31.5,32.5,2022,32,1.72
31.5,33.125,2022,32,1.46
31.5,33.75,2022,32,0.63
23.0,25.625,2022,33,1.33
23.0,26.25,2022,33,1.25
23.0,26.875,2022,33,0.84
23.0,27.5,2022,33,0.89
23.0,28.125,2022,33,0.66
23.0,28.75,2022,33,0.32
23.0,29.375,2022,33,0.76
23.0,30.0,2022,33,1.25
23.0,30.625,2022,33,1.28
23.0,31.25,2022,33,1.35
23.0,31.875,2022,33,1.46
23.0,32.5,2022,33,0.95
23.0,33.125,2022,33,1.05
23.0,33.75,2022,33,0.61
23.5,25.625,2022,33,1.45
23.5,26.25,2022,33,1.56
23.5,26.875,2022,33,1.37
23.5,27.5,2022,33,1.24
23.5,28.125,2022,33,0.99
23.5,28.75,2022,33,0.39
23.5,29.375,2022,33,0.31
23.5,30.0,2022,33,1.12
23.5,30.625,2022,33,1.3
23.5,31.25,2022,33,1.32
23.5,31.875,2022,33,1.23
23.5,32.5,2022,33,1.05
23.5,33.125,2022,33,1.18
23.5,33.75,2022,33,0.87
24.0,25.625,2022,33,1.64
24.0,26.25,2022,33,1.55
24.0,26.875,2022,33,1.27
24.0,27.5,2022,33,1.37
24.0,28.125,2022,33,1.17
24.0,28.75,2022,33,0.69
24.0,29.375,2022,33,0.24
24.0,30.0,2022,33,0.73
24.0,30.625,2022,33,1.2
24.0,31.25,2022,33,1.3
24.0,31.875,2022,33,1.21
24.0,32.5,2022,33,0.97
24.0,33.125,2022,33,1.04
24.0,33.75,2022,33,0.76
24.5,25.625,2022,33,1.7
24.5,26.25,2022,33,1.52
24.5,26.875,2022,33,1.1
24.5,27.5,2022,33,1.37
24.5,28.125,2022,33,1.38
24.5,28.75,2022,33,1.07
24.5,29.375,2022,33,0.56
24.5,30.0,2022,33,0.35
24.5,30.625,2022,33,1.03
24.5,31.25,2022,33,1.29
24.5,31.875,2022,33,1.32
24.5,32.5,2022,33,0.59
24.5,33.125,2022,33,0.35
24.5,33.75,2022,33,0.42
25.0,25.625,2022,33,1.53
25.0,26.25,2022,33,1.52
25.0,26.875,2022,33,0.94
25.0,27.5,2022,33,1.26
25.0,28.125,2022,33,1.42
25.0,28.75,2022,33,1.48
25.0,29.375,2022,33,0.68
25.0,30.0,2022,33,0.3
25.0,30.625,2022,33,0.79
25.0,31.25,2022,33,1.26
25.0,31.875,2022,33,1.27
25.0,32.5,2022,33,0.32
25.0,33.125,2022,33,0.73
25.0,33.75,2022,33,0.73
25.5,25.625,2022,33,1.54
25.5,26.25,2022,33,1.55
25.5,26.875,2022,33,1.09
25.5,27.5,2022,33,1.12
25.5,28.125,2022,33,1.4
25.5,28.75,2022,33,1.35
25.5,29.375,2022,33,0.78
25.5,30.0,2022,33,0.07
25.5,30.625,2022,33,0.81
25.5,31.25,2022,33,1.33
25.5,31.875,2022,33,0.93
25.5,32.5,2022,33,0.69
25.5,33.125,2022,33,0.82
25.5,33.75,2022,33,0.89
26.0,25.625,2022,33,1.73
26.0,26.25,2022,33,1.53
26.0,26.875,2022,33,1.3
26.0,27.5,2022,33,1.03
26.0,28.125,2022,33,1.4
26.0,28.75,2022,33,1.53
26.0,29.375,2022,33,1.47
26.0,30.0,2022,33,0.98
26.0,30.625,2022,33,1.18
26.0,31.25,2022,33,1.13
26.0,31.875,2022,33,0.72
26.0,32.5,2022,33,0.88
26.0,33.125,2022,33,0.94
26.0,33.75,2022,33,0.43
26.5,25.625,2022,33,1.76
26.5,26.25,2022,33,1.53
26.5,26.875,2022,33,1.32
26.5,27.5,2022,33,1.1
26.5,28.125,2022,33,1.43
26.5,28.75,2022,33,1.52
26.5,29.375,2022,33,1.42
26.5,30.0,2022,33,1.38
26.5,30.625,2022,33,1.3
26.5,31.25,2022,33,0.77
26.5,31.875,2022,33,1.07
26.5,32.5,2022,33,1.0
26.5,33.125,2022,33,1.01
26.5,33.75,2022,33,0.54
27.0,25.625,2022,33,1.81
27.0,26.25,2022,33,1.56
27.0,26.875,2022,33,1.42
27.0,27.5,2022,33,1.31
27.0,28.125,2022,33,1.32
27.0,28.75,2022,33,1.49
27.0,29.375,2022,33,1.46
27.0,30.0,2022,33,1.37
27.0,30.625,2022,33,1.24
27.0,31.25,2022,33,0.81
27.0,31.875,2022,33,1.01
27.0,32.5,2022,33,0.95
27.0,33.125,2022,33,0.91
27.0,33.75,2022,33,0.28
27.5,25.625,2022,33,2.06
27.5,26.25,2022,33,1.64
27.5,26.875,2022,33,1.55
27.5,27.5,2022,33,1.48
27.5,28.125,2022,33,1.32
27.5,28.75,2022,33,1.51
27.5,29.375,2022,33,1.49
27.5,30.0,2022,33,1.2
27.5,30.625,2022,33,1.15
27.5,31.25,2022,33,1.07
27.5,31.875,2022,33,0.77
27.5,32.5,2022,33,0.83
27.5,33.125,2022,33,0.89
27.5,33.75,2022,33,0.38
28.0,25.625,2022,33,2.21
28.0,26.25,2022,33,1.76
28.0,26.875,2022,33,1.66
28.0,27.5,2022,33,1.64
28.0,28.125,2022,33,1.53
28.0,28.75,2022,33,1.53
28.0,29.375,2022,33,1.5
28.0,30.0,2022,33,1.26
28.0,30.625,2022,33,1.18
28.0,31.25,2022,33,1.0
28.0,31.875,2022,33,0.86
28.0,32.5,2022,33,1.01
28.0,33.125,2022,33,0.85
28.0,33.75,2022,33,0.48
28.5,25.625,2022,33,2.35
28.5,26.25,2022,33,1.86
28.5,26.875,2022,33,1.77
28.5,27.5,2022,33,1.76
28.5,28.125,2022,33,1.64
28.5,28.75,2022,33,1.57
28.5,29.375,2022,33,1.46
28.5,30.0,2022,33,1.23
28.5,30.625,2022,33,1.2
28.5,31.25,2022,33,1.07
28.5,31.875,2022,33,0.85
28.5,32.5,2022,33,0.44
28.5,33.125,2022,33,0.33
28.5,33.75,2022,33,0.8
29.0,25.625,2022,33,2.15
29.0,26.25,2022,33,1.91
29.0,26.875,2022,33,1.74
29.0,27.5,2022,33,1.82
29.0,28.125,2022,33,1.75
29.0,28.75,2022,33,1.66
29.0,29.375,2022,33,1.48
29.0,30.0,2022,33,1.3
29.0,30.625,2022,33,1.28
29.0,31.25,2022,33,1.19
29.0,31.875,2022,33,0.89
29.0,32.5,2022,33,0.11
29.0,33.125,2022,33,0.95
29.0,33.75,2022,33,0.25
29.5,25.625,2022,33,1.96
29.5,26.25,2022,33,2.08
29.5,26.875,2022,33,1.85
29.5,27.5,2022,33,1.95
29.5,28.125,2022,33,2.0
29.5,28.75,2022,33,1.97
29.5,29.375,2022,33,1.78
29.5,30.0,2022,33,1.42
29.5,30.625,2022,33,1.31
29.5,31.25,2022,33,1.28
29.5,31.875,2022,33,1.16
29.5,32.5,2022,33,0.34
29.5,33.125,2022,33,0.29
29.5,33.75,2022,33,0.17
30.0,25.625,2022,33,2.07
30.0,26.25,2022,33,2.21
30.0,26.875,2022,33,1.59
30.0,27.5,2022,33,1.8
30.0,28.125,2022,33,2.1
30.0,28.75,2022,33,2.1
30.0,29.375,2022,33,1.95
30.0,30.0,2022,33,1.64
30.0,30.625,2022,33,1.35
30.0,31.25,2022,33,1.23
30.0,31.875,2022,33,1.1
30.0,32.5,2022,33,0.66
30.0,33.125,2022,33,0.63
30.0,33.75,2022,33,0.96
30.5,25.625,2022,33,2.42
30.5,26.25,2022,33,2.48
30.5,26.875,2022,33,2.28
30.5,27.5,2022,33,2.07
30.5,28.125,2022,33,2.0
30.5,28.75,2022,33,2.09
30.5,29.375,2022,33,2.12
30.5,30.0,2022,33,1.65
30.5,30.625,2022,33,1.31
30.5,31.25,2022,33,1.16
30.5,31.875,2022,33,0.99
30.5,32.5,2022,33,0.74
30.5,33.125,2022,33,0.2
30.5,33.75,2022,33,0.41
31.0,25.625,2022,33,2.62
31.0,26.25,2022,33,2.83
31.0,26.875,2022,33,3.08
31.0,27.5,2022,33,3.65
31.0,28.125,2022,33,3.53
31.0,28.75,2022,33,4.01
31.0,29.375,2022,33,4.27
31.0,30.0,2022,33,2.32
31.0,30.625,2022,33,1.44
31.0,31.25,2022,33,1.11
31.0,31.875,2022,33,0.8
31.0,32.5,2022,33,0.28
31.0,33.125,2022,33,0.59
31.0,33.75,2022,33,0.21
31.5,25.625,2022,33,3.74
31.5,26.25,2022,33,4.49
31.5,26.875,2022,33,5.27
31.5,27.5,2022,33,5.98
31.5,28.125,2022,33,6.63
31.5,28.75,2022,33,6.07
31.5,29.375,2022,33,5.44
31.5,30.0,2022,33,4.43
31.5,30.625,2022,33,3.0
31.5,31.25,2022,33,1.89
31.5,31.875,2022,33,0.75
31.5,32.5,2022,33,0.89
31.5,33.125,2022,33,0.43
31.5,33.75,2022,33,0.58
23.0,25.625,2022,34,1.52
23.0,26.25,2022,34,1.93
23.0,26.875,2022,34,1.78
23.0,27.5,2022,34,1.56
23.0,28.125,2022,34,1.31
23.0,28.75,2022,34,1.13
23.0,29.375,2022,34,1.05
23.0,30.0,2022,34,1.08
23.0,30.625,2022,34,0.88
23.0,31.25,2022,34,0.58
23.0,31.875,2022,34,0.73
23.0,32.5,2022,34,0.97
23.0,33.125,2022,34,0.39
23.0,33.75,2022,34,0.77
23.5,25.625,2022,34,1.57
23.5,26.25,2022,34,1.99
23.5,26.875,2022,34,2.03
23.5,27.5,2022,34,1.97
23.5,28.125,2022,34,1.67
23.5,28.75,2022,34,1.45
23.5,29.375,2022,34,1.39
23.5,30.0,2022,34,1.38
23.5,30.625,2022,34,0.96
23.5,31.25,2022,34,0.74
23.5,31.875,2022,34,1.27
23.5,32.5,2022,34,1.1
23.5,33.125,2022,34,0.33
23.5,33.75,2022,34,0.82
24.0,25.625,2022,34,1.7
24.0,26.25,2022,34,2.07
24.0,26.875,2022,34,2.32
24.0,27.5,2022,34,2.29
24.0,28.125,2022,34,1.87
24.0,28.75,2022,34,1.58
24.0,29.375,2022,34,1.56
24.0,30.0,2022,34,1.56
24.0,30.625,2022,34,1.1
24.0,31.25,2022,34,0.97
24.0,31.875,2022,34,1.47
24.0,32.5,2022,34,1.32
24.0,33.125,2022,34,0.52
24.0,33.75,2022,34,0.49
24.5,25.625,2022,34,1.81
24.5,26.25,2022,34,2.1
24.5,26.875,2022,34,2.44
