-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
26.5,33.75,2022,64,26.63
27.0,25.625,2022,64,26.88
27.0,26.25,2022,64,27.22
27.0,26.875,2022,64,26.16
27.0,27.5,2022,64,27.2
27.0,28.125,2022,64,26.51
27.0,28.75,2022,64,26.31
27.0,29.375,2022,64,29.33
27.0,30.0,2022,64,31.87
27.0,30.625,2022,64,31.91
27.0,31.25,2022,64,30.03
27.0,31.875,2022,64,29.17
27.0,32.5,2022,64,27.99
27.0,33.125,2022,64,24.88
27.0,33.75,2022,64,39.09
27.5,25.625,2022,64,28.55
27.5,26.25,2022,64,29.08
27.5,26.875,2022,64,28.89
27.5,27.5,2022,64,29.0
27.5,28.125,2022,64,28.55
27.5,28.75,2022,64,29.36
27.5,29.375,2022,64,32.42
27.5,30.0,2022,64,34.24
27.5,30.625,2022,64,32.79
27.5,31.25,2022,64,31.73
27.5,31.875,2022,64,31.55
27.5,32.5,2022,64,29.28
27.5,33.125,2022,64,30.38
27.5,33.75,2022,64,51.28
28.0,25.625,2022,64,30.37
28.0,26.25,2022,64,32.33
28.0,26.875,2022,64,34.91
28.0,27.5,2022,64,33.33
28.0,28.125,2022,64,32.16
28.0,28.75,2022,64,32.15
28.0,29.375,2022,64,34.62
28.0,30.0,2022,64,34.96
28.0,30.625,2022,64,33.96
28.0,31.25,2022,64,33.42
28.0,31.875,2022,64,33.62
28.0,32.5,2022,64,33.48
28.0,33.125,2022,64,41.13
28.0,33.75,2022,64,46.08
28.5,25.625,2022,64,34.56
28.5,26.25,2022,64,38.87
28.5,26.875,2022,64,40.03
28.5,27.5,2022,64,37.49
28.5,28.125,2022,64,38.96
28.5,28.75,2022,64,36.64
28.5,29.375,2022,64,38.39
28.5,30.0,2022,64,37.85
28.5,30.625,2022,64,36.66
28.5,31.25,2022,64,34.49
28.5,31.875,2022,64,37.1
28.5,32.5,2022,64,41.14
28.5,33.125,2022,64,56.48
28.5,33.75,2022,64,29.08
29.0,25.625,2022,64,42.51
29.0,26.25,2022,64,46.0
29.0,26.875,2022,64,42.2
29.0,27.5,2022,64,37.0
29.0,28.125,2022,64,40.27
29.0,28.75,2022,64,42.26
29.0,29.375,2022,64,40.92
29.0,30.0,2022,64,41.36
29.0,30.625,2022,64,39.99
29.0,31.25,2022,64,35.33
29.0,31.875,2022,64,37.3
29.0,32.5,2022,64,49.98
29.0,33.125,2022,64,40.81
29.0,33.75,2022,64,35.58
29.5,25.625,2022,64,46.73
29.5,26.25,2022,64,49.99
29.5,26.875,2022,64,45.11
29.5,27.5,2022,64,41.3
29.5,28.125,2022,64,43.14
29.5,28.75,2022,64,46.65
29.5,29.375,2022,64,46.41
29.5,30.0,2022,64,47.61
29.5,30.625,2022,64,47.32
29.5,31.25,2022,64,42.32
29.5,31.875,2022,64,45.25
29.5,32.5,2022,64,48.82
29.5,33.125,2022,64,39.19
29.5,33.75,2022,64,43.88
30.0,25.625,2022,64,48.72
30.0,26.25,2022,64,50.5
30.0,26.875,2022,64,46.29
30.0,27.5,2022,64,45.35
30.0,28.125,2022,64,47.46
30.0,28.75,2022,64,49.43
30.0,29.375,2022,64,51.04
30.0,30.0,2022,64,54.31
30.0,30.625,2022,64,55.36
30.0,31.25,2022,64,50.83
30.0,31.875,2022,64,53.22
30.0,32.5,2022,64,49.78
30.0,33.125,2022,64,54.45
30.0,33.75,2022,64,56.45
30.5,25.625,2022,64,47.77
30.5,26.25,2022,64,50.25
30.5,26.875,2022,64,52.11
30.5,27.5,2022,64,52.48
30.5,28.125,2022,64,54.52
30.5,28.75,2022,64,57.64
30.5,29.375,2022,64,59.46
30.5,30.0,2022,64,58.19
30.5,30.625,2022,64,57.67
30.5,31.25,2022,64,55.62
30.5,31.875,2022,64,57.43
30.5,32.5,2022,64,56.46
30.5,33.125,2022,64,62.21
30.5,33.75,2022,64,64.73
31.0,25.625,2022,64,52.89
31.0,26.25,2022,64,56.06
31.0,26.875,2022,64,58.59
31.0,27.5,2022,64,62.45
31.0,28.125,2022,64,68.29
31.0,28.75,2022,64,68.67
31.0,29.375,2022,64,65.93
31.0,30.0,2022,64,62.73
31.0,30.625,2022,64,64.75
31.0,31.25,2022,64,63.66
31.0,31.875,2022,64,65.12
31.0,32.5,2022,64,68.28
31.0,33.125,2022,64,68.05
31.0,33.75,2022,64,69.41
31.5,25.625,2022,64,61.48
31.5,26.25,2022,64,65.74
31.5,26.875,2022,64,69.63
31.5,27.5,2022,64,71.88
31.5,28.125,2022,64,73.72
31.5,28.75,2022,64,71.79
31.5,29.375,2022,64,70.73
31.5,30.0,2022,64,68.82
31.5,30.625,2022,64,66.59
31.5,31.25,2022,64,68.18
31.5,31.875,2022,64,69.23
31.5,32.5,2022,64,68.27
31.5,33.125,2022,64,66.7
31.5,33.75,2022,64,66.69
23.0,25.625,2022,65,16.95
23.0,26.25,2022,65,17.0
23.0,26.875,2022,65,16.49
23.0,27.5,2022,65,15.76
23.0,28.125,2022,65,15.07
23.0,28.75,2022,65,14.49
23.0,29.375,2022,65,14.19
23.0,30.0,2022,65,13.7
23.0,30.625,2022,65,12.34
23.0,31.25,2022,65,9.97
23.0,31.875,2022,65,12.37
23.0,32.5,2022,65,20.5
23.0,33.125,2022,65,24.85
23.0,33.75,2022,65,18.24
23.5,25.625,2022,65,17.27
23.5,26.25,2022,65,17.12
23.5,26.875,2022,65,17.12
23.5,27.5,2022,65,16.55
23.5,28.125,2022,65,15.99
23.5,28.75,2022,65,15.21
23.5,29.375,2022,65,14.57
23.5,30.0,2022,65,13.69
23.5,30.625,2022,65,12.14
23.5,31.25,2022,65,10.29
23.5,31.875,2022,65,10.45
23.5,32.5,2022,65,15.48
23.5,33.125,2022,65,20.39
23.5,33.75,2022,65,19.97
24.0,25.625,2022,65,17.56
24.0,26.25,2022,65,17.62
24.0,26.875,2022,65,17.87
24.0,27.5,2022,65,17.48
24.0,28.125,2022,65,17.09
24.0,28.75,2022,65,16.11
24.0,29.375,2022,65,14.92
24.0,30.0,2022,65,13.81
24.0,30.625,2022,65,12.39
24.0,31.25,2022,65,10.73
24.0,31.875,2022,65,10.6
24.0,32.5,2022,65,12.11
24.0,33.125,2022,65,16.73
24.0,33.75,2022,65,22.72
24.5,25.625,2022,65,18.96
24.5,26.25,2022,65,19.61
24.5,26.875,2022,65,19.51
24.5,27.5,2022,65,19.19
24.5,28.125,2022,65,18.48
24.5,28.75,2022,65,17.21
24.5,29.375,2022,65,15.63
24.5,30.0,2022,65,14.23
24.5,30.625,2022,65,11.85
24.5,31.25,2022,65,11.0
24.5,31.875,2022,65,10.94
24.5,32.5,2022,65,15.28
24.5,33.125,2022,65,19.83
24.5,33.75,2022,65,19.97
25.0,25.625,2022,65,20.81
25.0,26.25,2022,65,21.29
25.0,26.875,2022,65,20.75
25.0,27.5,2022,65,20.52
25.0,28.125,2022,65,19.3
25.0,28.75,2022,65,17.78
25.0,29.375,2022,65,15.98
25.0,30.0,2022,65,13.29
25.0,30.625,2022,65,11.66
25.0,31.25,2022,65,11.57
25.0,31.875,2022,65,11.51
25.0,32.5,2022,65,18.65
25.0,33.125,2022,65,22.38
25.0,33.75,2022,65,17.78
25.5,25.625,2022,65,23.06
25.5,26.25,2022,65,22.4
25.5,26.875,2022,65,21.71
25.5,27.5,2022,65,21.19
25.5,28.125,2022,65,19.8
25.5,28.75,2022,65,18.45
25.5,29.375,2022,65,16.67
25.5,30.0,2022,65,13.88
25.5,30.625,2022,65,12.89
25.5,31.25,2022,65,13.26
25.5,31.875,2022,65,12.77
25.5,32.5,2022,65,19.74
25.5,33.125,2022,65,20.97
25.5,33.75,2022,65,16.7
26.0,25.625,2022,65,25.32
26.0,26.25,2022,65,23.52
26.0,26.875,2022,65,22.28
26.0,27.5,2022,65,21.61
26.0,28.125,2022,65,20.54
26.0,28.75,2022,65,19.35
26.0,29.375,2022,65,17.42
26.0,30.0,2022,65,16.12
26.0,30.625,2022,65,16.23
26.0,31.25,2022,65,16.31
26.0,31.875,2022,65,16.87
26.0,32.5,2022,65,21.9
26.0,33.125,2022,65,18.59
26.0,33.75,2022,65,18.13
26.5,25.625,2022,65,27.68
26.5,26.25,2022,65,25.67
26.5,26.875,2022,65,24.1
26.5,27.5,2022,65,23.06
26.5,28.125,2022,65,21.29
26.5,28.75,2022,65,19.87
26.5,29.375,2022,65,18.52
26.5,30.0,2022,65,17.87
26.5,30.625,2022,65,17.84
26.5,31.25,2022,65,18.07
26.5,31.875,2022,65,18.52
26.5,32.5,2022,65,19.04
26.5,33.125,2022,65,15.0
26.5,33.75,2022,65,18.96
27.0,25.625,2022,65,31.35
27.0,26.25,2022,65,28.82
27.0,26.875,2022,65,26.28
27.0,27.5,2022,65,24.96
27.0,28.125,2022,65,22.81
27.0,28.75,2022,65,21.53
27.0,29.375,2022,65,19.8
27.0,30.0,2022,65,19.13
27.0,30.625,2022,65,18.94
27.0,31.25,2022,65,19.39
27.0,31.875,2022,65,18.55
27.0,32.5,2022,65,17.97
27.0,33.125,2022,65,14.65
27.0,33.75,2022,65,28.23
27.5,25.625,2022,65,35.74
27.5,26.25,2022,65,32.11
27.5,26.875,2022,65,29.23
27.5,27.5,2022,65,27.45
27.5,28.125,2022,65,25.9
27.5,28.75,2022,65,24.06
27.5,29.375,2022,65,22.17
27.5,30.0,2022,65,22.29
27.5,30.625,2022,65,22.03
27.5,31.25,2022,65,21.57
27.5,31.875,2022,65,20.82
27.5,32.5,2022,65,19.66
27.5,33.125,2022,65,17.19
27.5,33.75,2022,65,42.17
28.0,25.625,2022,65,40.56
28.0,26.25,2022,65,37.55
28.0,26.875,2022,65,36.03
28.0,27.5,2022,65,33.29
28.0,28.125,2022,65,30.33
28.0,28.75,2022,65,27.49
28.0,29.375,2022,65,26.66
28.0,30.0,2022,65,26.8
28.0,30.625,2022,65,25.32
28.0,31.25,2022,65,24.4
28.0,31.875,2022,65,22.9
28.0,32.5,2022,65,22.15
28.0,33.125,2022,65,21.53
28.0,33.75,2022,65,40.79
28.5,25.625,2022,65,46.85
28.5,26.25,2022,65,45.88
28.5,26.875,2022,65,43.29
28.5,27.5,2022,65,39.36
28.5,28.125,2022,65,37.34
28.5,28.75,2022,65,34.01
28.5,29.375,2022,65,33.33
28.5,30.0,2022,65,31.67
28.5,30.625,2022,65,29.64
28.5,31.25,2022,65,26.97
28.5,31.875,2022,65,27.33
28.5,32.5,2022,65,25.42
28.5,33.125,2022,65,44.73
28.5,33.75,2022,65,25.35
29.0,25.625,2022,65,53.09
29.0,26.25,2022,65,52.12
29.0,26.875,2022,65,47.95
29.0,27.5,2022,65,42.75
29.0,28.125,2022,65,41.18
29.0,28.75,2022,65,41.23
29.0,29.375,2022,65,38.94
29.0,30.0,2022,65,36.85
29.0,30.625,2022,65,34.21
29.0,31.25,2022,65,30.21
29.0,31.875,2022,65,29.42
29.0,32.5,2022,65,34.88
29.0,33.125,2022,65,37.37
29.0,33.75,2022,65,27.86
29.5,25.625,2022,65,56.68
29.5,26.25,2022,65,57.05
29.5,26.875,2022,65,52.89
29.5,27.5,2022,65,49.41
29.5,28.125,2022,65,47.5
29.5,28.75,2022,65,47.47
29.5,29.375,2022,65,46.45
29.5,30.0,2022,65,44.68
29.5,30.625,2022,65,41.74
29.5,31.25,2022,65,36.24
29.5,31.875,2022,65,35.58
29.5,32.5,2022,65,42.26
29.5,33.125,2022,65,33.54
29.5,33.75,2022,65,31.15
30.0,25.625,2022,65,60.13
30.0,26.25,2022,65,60.29
30.0,26.875,2022,65,58.6
30.0,27.5,2022,65,56.78
30.0,28.125,2022,65,54.21
30.0,28.75,2022,65,53.11
30.0,29.375,2022,65,52.87
30.0,30.0,2022,65,51.32
30.0,30.625,2022,65,47.94
30.0,31.25,2022,65,42.51
30.0,31.875,2022,65,41.23
30.0,32.5,2022,65,40.64
30.0,33.125,2022,65,37.18
30.0,33.75,2022,65,36.58
30.5,25.625,2022,65,62.8
30.5,26.25,2022,65,63.77
30.5,26.875,2022,65,65.17
30.5,27.5,2022,65,64.57
30.5,28.125,2022,65,62.96
30.5,28.75,2022,65,62.76
30.5,29.375,2022,65,63.43
30.5,30.0,2022,65,60.31
30.5,30.625,2022,65,55.28
30.5,31.25,2022,65,50.46
30.5,31.875,2022,65,49.15
30.5,32.5,2022,65,44.22
30.5,33.125,2022,65,45.01
30.5,33.75,2022,65,46.37
31.0,25.625,2022,65,69.93
31.0,26.25,2022,65,71.18
31.0,26.875,2022,65,71.55
31.0,27.5,2022,65,72.36
31.0,28.125,2022,65,74.18
31.0,28.75,2022,65,76.89
31.0,29.375,2022,65,75.98
31.0,30.0,2022,65,70.89
31.0,30.625,2022,65,68.97
31.0,31.25,2022,65,62.88
31.0,31.875,2022,65,60.19
31.0,32.5,2022,65,59.63
31.0,33.125,2022,65,62.05
31.0,33.75,2022,65,61.86
31.5,25.625,2022,65,81.62
31.5,26.25,2022,65,82.63
31.5,26.875,2022,65,82.97
31.5,27.5,2022,65,82.87
31.5,28.125,2022,65,83.5
31.5,28.75,2022,65,81.92
31.5,29.375,2022,65,81.56
31.5,30.0,2022,65,78.45
31.5,30.625,2022,65,76.17
31.5,31.25,2022,65,74.41
31.5,31.875,2022,65,72.95
31.5,32.5,2022,65,75.98
31.5,33.125,2022,65,74.94
31.5,33.75,2022,65,74.65
23.0,25.625,2022,66,22.33
23.0,26.25,2022,66,24.47
23.0,26.875,2022,66,25.17
23.0,27.5,2022,66,25.81
23.0,28.125,2022,66,25.02
23.0,28.75,2022,66,23.35
23.0,29.375,2022,66,22.6
23.0,30.0,2022,66,21.38
23.0,30.625,2022,66,20.1
23.0,31.25,2022,66,17.16
23.0,31.875,2022,66,17.03
23.0,32.5,2022,66,20.28
23.0,33.125,2022,66,15.99
23.0,33.75,2022,66,13.51
23.5,25.625,2022,66,24.31
23.5,26.25,2022,66,27.12
23.5,26.875,2022,66,27.57
23.5,27.5,2022,66,28.47
23.5,28.125,2022,66,27.17
23.5,28.75,2022,66,24.97
23.5,29.375,2022,66,24.07
23.5,30.0,2022,66,22.72
23.5,30.625,2022,66,21.33
23.5,31.25,2022,66,18.86
23.5,31.875,2022,66,17.65
23.5,32.5,2022,66,19.8
23.5,33.125,2022,66,16.18
23.5,33.75,2022,66,14.61
24.0,25.625,2022,66,28.88
24.0,26.25,2022,66,31.7
24.0,26.875,2022,66,31.35
24.0,27.5,2022,66,31.39
24.0,28.125,2022,66,30.27
24.0,28.75,2022,66,27.65
24.0,29.375,2022,66,26.54
24.0,30.0,2022,66,24.98
24.0,30.625,2022,66,23.81
24.0,31.25,2022,66,22.01
24.0,31.875,2022,66,20.26
24.0,32.5,2022,66,19.35
24.0,33.125,2022,66,16.64
24.0,33.75,2022,66,14.69
24.5,25.625,2022,66,32.67
24.5,26.25,2022,66,34.91
24.5,26.875,2022,66,36.09
24.5,27.5,2022,66,35.74
24.5,28.125,2022,66,33.63
24.5,28.75,2022,66,30.82
24.5,29.375,2022,66,29.22
24.5,30.0,2022,66,27.86
24.5,30.625,2022,66,26.14
24.5,31.25,2022,66,25.57
24.5,31.875,2022,66,23.3
24.5,32.5,2022,66,21.1
24.5,33.125,2022,66,17.65
24.5,33.75,2022,66,15.05
25.0,25.625,2022,66,36.91
25.0,26.25,2022,66,38.82
25.0,26.875,2022,66,39.56
25.0,27.5,2022,66,38.87
25.0,28.125,2022,66,36.37
25.0,28.75,2022,66,34.2
25.0,29.375,2022,66,31.29
25.0,30.0,2022,66,31.31
25.0,30.625,2022,66,29.17
25.0,31.25,2022,66,29.89
25.0,31.875,2022,66,27.43
25.0,32.5,2022,66,23.01
25.0,33.125,2022,66,18.94
25.0,33.75,2022,66,16.5
25.5,25.625,2022,66,41.47
25.5,26.25,2022,66,42.52
25.5,26.875,2022,66,42.27
25.5,27.5,2022,66,41.46
25.5,28.125,2022,66,37.8
25.5,28.75,2022,66,35.6
25.5,29.375,2022,66,36.1
25.5,30.0,2022,66,37.3
25.5,30.625,2022,66,33.96
25.5,31.25,2022,66,34.92
25.5,31.875,2022,66,30.75
25.5,32.5,2022,66,23.81
25.5,33.125,2022,66,20.49
25.5,33.75,2022,66,19.43
26.0,25.625,2022,66,47.21
26.0,26.25,2022,66,46.69
26.0,26.875,2022,66,45.03
26.0,27.5,2022,66,43.61
26.0,28.125,2022,66,41.03
26.0,28.75,2022,66,40.21
26.0,29.375,2022,66,40.81
26.0,30.0,2022,66,42.13
26.0,30.625,2022,66,40.36
26.0,31.25,2022,66,38.29
26.0,31.875,2022,66,30.86
26.0,32.5,2022,66,24.52
26.0,33.125,2022,66,20.32
26.0,33.75,2022,66,22.91
26.5,25.625,2022,66,52.79
26.5,26.25,2022,66,52.48
26.5,26.875,2022,66,50.53
26.5,27.5,2022,66,48.26
26.5,28.125,2022,66,45.78
26.5,28.75,2022,66,43.8
26.5,29.375,2022,66,45.47
26.5,30.0,2022,66,46.57
26.5,30.625,2022,66,44.75
26.5,31.25,2022,66,40.25
26.5,31.875,2022,66,32.36
26.5,32.5,2022,66,27.99
26.5,33.125,2022,66,23.97
26.5,33.75,2022,66,26.78
27.0,25.625,2022,66,57.83
27.0,26.25,2022,66,58.38
27.0,26.875,2022,66,54.52
27.0,27.5,2022,66,53.01
27.0,28.125,2022,66,49.83
27.0,28.75,2022,66,48.69
27.0,29.375,2022,66,50.75
27.0,30.0,2022,66,50.93
27.0,30.625,2022,66,48.84
27.0,31.25,2022,66,41.8
27.0,31.875,2022,66,41.22
27.0,32.5,2022,66,32.43
27.0,33.125,2022,66,30.7
27.0,33.75,2022,66,42.93
27.5,25.625,2022,66,59.89
27.5,26.25,2022,66,59.06
27.5,26.875,2022,66,57.83
27.5,27.5,2022,66,57.92
27.5,28.125,2022,66,55.59
27.5,28.75,2022,66,55.91
27.5,29.375,2022,66,55.77
27.5,30.0,2022,66,54.83
27.5,30.625,2022,66,51.58
27.5,31.25,2022,66,48.68
27.5,31.875,2022,66,47.62
27.5,32.5,2022,66,38.49
27.5,33.125,2022,66,40.67
27.5,33.75,2022,66,55.05
28.0,25.625,2022,66,60.44
28.0,26.25,2022,66,61.62
28.0,26.875,2022,66,63.95
28.0,27.5,2022,66,63.05
28.0,28.125,2022,66,60.9
28.0,28.75,2022,66,59.16
28.0,29.375,2022,66,59.29
28.0,30.0,2022,66,57.6
28.0,30.625,2022,66,56.09
28.0,31.25,2022,66,54.74
28.0,31.875,2022,66,52.52
28.0,32.5,2022,66,48.05
28.0,33.125,2022,66,48.53
28.0,33.75,2022,66,51.02
28.5,25.625,2022,66,63.85
28.5,26.25,2022,66,65.76
28.5,26.875,2022,66,67.18
28.5,27.5,2022,66,66.57
28.5,28.125,2022,66,66.19
28.5,28.75,2022,66,63.12
28.5,29.375,2022,66,61.61
28.5,30.0,2022,66,60.55
28.5,30.625,2022,66,60.15
28.5,31.25,2022,66,57.49
28.5,31.875,2022,66,57.64
28.5,32.5,2022,66,59.04
28.5,33.125,2022,66,62.26
28.5,33.75,2022,66,35.54
29.0,25.625,2022,66,67.6
29.0,26.25,2022,66,68.12
29.0,26.875,2022,66,67.92
29.0,27.5,2022,66,64.9
29.0,28.125,2022,66,66.05
29.0,28.75,2022,66,66.34
29.0,29.375,2022,66,63.84
29.0,30.0,2022,66,63.42
29.0,30.625,2022,66,62.25
29.0,31.25,2022,66,59.31
29.0,31.875,2022,66,60.77
29.0,32.5,2022,66,65.49
29.0,33.125,2022,66,58.71
29.0,33.75,2022,66,56.71
29.5,25.625,2022,66,69.98
29.5,26.25,2022,66,70.58
29.5,26.875,2022,66,68.85
29.5,27.5,2022,66,66.72
29.5,28.125,2022,66,67.71
29.5,28.75,2022,66,70.24
29.5,29.375,2022,66,69.3
29.5,30.0,2022,66,67.21
29.5,30.625,2022,66,64.64
29.5,31.25,2022,66,62.72
29.5,31.875,2022,66,66.06
29.5,32.5,2022,66,68.71
29.5,33.125,2022,66,65.21
29.5,33.75,2022,66,69.83
30.0,25.625,2022,66,71.36
30.0,26.25,2022,66,72.53
30.0,26.875,2022,66,70.15
30.0,27.5,2022,66,68.55
30.0,28.125,2022,66,70.54
30.0,28.75,2022,66,73.13
30.0,29.375,2022,66,72.92
30.0,30.0,2022,66,70.13
30.0,30.625,2022,66,67.43
30.0,31.25,2022,66,65.88
30.0,31.875,2022,66,69.57
30.0,32.5,2022,66,68.61
30.0,33.125,2022,66,71.36
30.0,33.75,2022,66,73.21
30.5,25.625,2022,66,72.98
30.5,26.25,2022,66,76.15
30.5,26.875,2022,66,76.61
30.5,27.5,2022,66,75.64
30.5,28.125,2022,66,76.4
30.5,28.75,2022,66,78.25
30.5,29.375,2022,66,78.41
30.5,30.0,2022,66,72.16
30.5,30.625,2022,66,68.02
30.5,31.25,2022,66,67.01
30.5,31.875,2022,66,68.8
30.5,32.5,2022,66,72.15
30.5,33.125,2022,66,77.06
30.5,33.75,2022,66,77.43
31.0,25.625,2022,66,79.3
31.0,26.25,2022,66,81.4
31.0,26.875,2022,66,82.41
31.0,27.5,2022,66,80.85
31.0,28.125,2022,66,80.97
31.0,28.75,2022,66,81.11
31.0,29.375,2022,66,79.43
31.0,30.0,2022,66,76.45
31.0,30.625,2022,66,74.21
31.0,31.25,2022,66,72.08
31.0,31.875,2022,66,74.29
31.0,32.5,2022,66,77.61
31.0,33.125,2022,66,79.92
31.0,33.75,2022,66,81.3
31.5,25.625,2022,66,81.33
31.5,26.25,2022,66,82.65
31.5,26.875,2022,66,83.15
31.5,27.5,2022,66,78.84
31.5,28.125,2022,66,78.37
31.5,28.75,2022,66,79.46
31.5,29.375,2022,66,79.2
31.5,30.0,2022,66,78.06
31.5,30.625,2022,66,76.06
31.5,31.25,2022,66,77.9
31.5,31.875,2022,66,77.64
31.5,32.5,2022,66,78.08
31.5,33.125,2022,66,76.86
31.5,33.75,2022,66,77.62
23.0,25.625,2022,67,24.67
23.0,26.25,2022,67,27.68
23.0,26.875,2022,67,27.74
23.0,27.5,2022,67,27.15
23.0,28.125,2022,67,25.92
23.0,28.75,2022,67,24.36
23.0,29.375,2022,67,23.15
23.0,30.0,2022,67,22.28
23.0,30.625,2022,67,21.11
23.0,31.25,2022,67,18.65
23.0,31.875,2022,67,18.73
23.0,32.5,2022,67,22.34
23.0,33.125,2022,67,18.12
23.0,33.75,2022,67,20.94
23.5,25.625,2022,67,25.56
23.5,26.25,2022,67,28.82
23.5,26.875,2022,67,29.18
23.5,27.5,2022,67,29.13
23.5,28.125,2022,67,27.09
23.5,28.75,2022,67,25.29
23.5,29.375,2022,67,24.05
23.5,30.0,2022,67,23.78
23.5,30.625,2022,67,22.04
23.5,31.25,2022,67,19.63
23.5,31.875,2022,67,18.96
23.5,32.5,2022,67,21.94
23.5,33.125,2022,67,19.67
23.5,33.75,2022,67,21.26
24.0,25.625,2022,67,27.52
24.0,26.25,2022,67,30.95
24.0,26.875,2022,67,31.5
24.0,27.5,2022,67,31.52
24.0,28.125,2022,67,29.38
24.0,28.75,2022,67,27.02
24.0,29.375,2022,67,26.33
24.0,30.0,2022,67,27.03
24.0,30.625,2022,67,26.35
24.0,31.25,2022,67,22.62
24.0,31.875,2022,67,21.51
24.0,32.5,2022,67,22.88
24.0,33.125,2022,67,22.4
24.0,33.75,2022,67,23.75
24.5,25.625,2022,67,29.28
24.5,26.25,2022,67,31.64
24.5,26.875,2022,67,33.38
24.5,27.5,2022,67,33.85
24.5,28.125,2022,67,31.43
24.5,28.75,2022,67,28.47
24.5,29.375,2022,67,28.8
24.5,30.0,2022,67,30.66
24.5,30.625,2022,67,30.27
24.5,31.25,2022,67,27.48
24.5,31.875,2022,67,25.59
24.5,32.5,2022,67,25.41
24.5,33.125,2022,67,24.43
24.5,33.75,2022,67,26.87
25.0,25.625,2022,67,31.66
25.0,26.25,2022,67,33.36
25.0,26.875,2022,67,34.9
25.0,27.5,2022,67,35.55
25.0,28.125,2022,67,33.24
25.0,28.75,2022,67,30.18
25.0,29.375,2022,67,30.46
25.0,30.0,2022,67,32.38
25.0,30.625,2022,67,31.92
25.0,31.25,2022,67,31.21
25.0,31.875,2022,67,29.15
25.0,32.5,2022,67,27.08
25.0,33.125,2022,67,24.68
25.0,33.75,2022,67,29.02
25.5,25.625,2022,67,34.59
25.5,26.25,2022,67,35.72
25.5,26.875,2022,67,37.02
25.5,27.5,2022,67,38.14
25.5,28.125,2022,67,35.29
25.5,28.75,2022,67,32.09
25.5,29.375,2022,67,32.9
25.5,30.0,2022,67,35.09
25.5,30.625,2022,67,33.43
25.5,31.25,2022,67,34.38
25.5,31.875,2022,67,32.05
25.5,32.5,2022,67,28.27
25.5,33.125,2022,67,25.74
25.5,33.75,2022,67,29.16
26.0,25.625,2022,67,39.06
26.0,26.25,2022,67,39.75
26.0,26.875,2022,67,40.68
26.0,27.5,2022,67,41.01
26.0,28.125,2022,67,38.43
26.0,28.75,2022,67,36.17
26.0,29.375,2022,67,36.16
26.0,30.0,2022,67,37.46
26.0,30.625,2022,67,36.88
26.0,31.25,2022,67,36.26
26.0,31.875,2022,67,32.73
26.0,32.5,2022,67,28.83
26.0,33.125,2022,67,25.98
26.0,33.75,2022,67,29.19
26.5,25.625,2022,67,44.56
26.5,26.25,2022,67,44.37
26.5,26.875,2022,67,43.99
26.5,27.5,2022,67,43.72
26.5,28.125,2022,67,40.57
26.5,28.75,2022,67,38.94
26.5,29.375,2022,67,39.43
26.5,30.0,2022,67,39.33
26.5,30.625,2022,67,38.69
26.5,31.25,2022,67,37.48
26.5,31.875,2022,67,31.67
26.5,32.5,2022,67,31.52
26.5,33.125,2022,67,29.47
26.5,33.75,2022,67,33.88
27.0,25.625,2022,67,52.9
27.0,26.25,2022,67,50.54
27.0,26.875,2022,67,46.31
27.0,27.5,2022,67,43.7
27.0,28.125,2022,67,41.74
27.0,28.75,2022,67,41.5
27.0,29.375,2022,67,42.52
27.0,30.0,2022,67,41.59
27.0,30.625,2022,67,40.76
27.0,31.25,2022,67,36.31
27.0,31.875,2022,67,35.43
27.0,32.5,2022,67,35.02
27.0,33.125,2022,67,32.95
27.0,33.75,2022,67,43.49
27.5,25.625,2022,67,60.23
27.5,26.25,2022,67,56.03
27.5,26.875,2022,67,47.86
27.5,27.5,2022,67,44.53
27.5,28.125,2022,67,44.3
27.5,28.75,2022,67,44.84
27.5,29.375,2022,67,44.91
27.5,30.0,2022,67,44.06
27.5,30.625,2022,67,41.45
27.5,31.25,2022,67,36.8
27.5,31.875,2022,67,36.86
27.5,32.5,2022,67,36.66
27.5,33.125,2022,67,36.33
27.5,33.75,2022,67,53.8
28.0,25.625,2022,67,64.17
28.0,26.25,2022,67,58.62
28.0,26.875,2022,67,51.45
28.0,27.5,2022,67,47.74
28.0,28.125,2022,67,46.98
28.0,28.75,2022,67,46.94
28.0,29.375,2022,67,47.0
28.0,30.0,2022,67,45.41
28.0,30.625,2022,67,42.59
28.0,31.25,2022,67,38.52
28.0,31.875,2022,67,38.08
28.0,32.5,2022,67,39.92
28.0,33.125,2022,67,41.85
28.0,33.75,2022,67,51.95
28.5,25.625,2022,67,63.74
28.5,26.25,2022,67,61.42
28.5,26.875,2022,67,57.42
28.5,27.5,2022,67,52.6
28.5,28.125,2022,67,53.34
28.5,28.75,2022,67,51.41
28.5,29.375,2022,67,50.55
28.5,30.0,2022,67,48.52
28.5,30.625,2022,67,45.57
28.5,31.25,2022,67,40.72
28.5,31.875,2022,67,43.36
28.5,32.5,2022,67,48.1
